sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
10647	no	neither X nor Y	tall	high	high - low	neither (?!low)(\b\w+) nor (\bhigh)	 Bulwarks would be constructed, but they would be 	neither tall nor high	 nor unbroken.	 Bulwarks would be constructed, but they would be  neither tall nor high  nor unbroken.
6840	no	neither X nor Y	low	insipid	high - low	neither (\blow) nor (?!high)(\b\w+)	 All in all a good show; 	neither low nor insipid	.	 All in all a good show;  neither low nor insipid .
25665	no	X and Y	small	compact	large - small	(\bsmall) and (?!large)(\b\w+)	 It is replenishing its product line with new 	small and compact	 cars, a new light truck (the first in 22 years), a new roadster, and a revamped minivan in 1995.	 It is replenishing its product line with new  small and compact  cars, a new light truck (the first in 22 years), a new roadster, and a revamped minivan in 1995.
42680	no	X and Y	small	weak	large - small	(\bsmall) and (?!large)(\b\w+)	 The voices became those of other trolls, mocking him for being so 	small and weak	 and helpless.	 The voices became those of other trolls, mocking him for being so  small and weak  and helpless.
51798	no	X and Y	small	incomplete	large - small	(\bsmall) and (?!large)(\b\w+)	 but yes, we can start from something 	small and incomplete	 and refine it in smaller steps.	 but yes, we can start from something  small and incomplete  and refine it in smaller steps.
38820	no	X and Y	pink	small	large - small	(?!large)(\b\w+) and (\bsmall)	 The blooms are a shade of lavender-	pink and small	, but the canes that bear them so profusely are now up about 20 feet.	 The blooms are a shade of lavender- pink and small , but the canes that bear them so profusely are now up about 20 feet.
28810	no	X and Y	small	fast	large - small	(\bsmall) and (?!large)(\b\w+)	 Louis has the ball: The Packers'stable of tall, long-legged cornerbacks do n't match up well with the Rams'receivers, who are 	small and fast	 and make precise cuts.	 Louis has the ball: The Packers'stable of tall, long-legged cornerbacks do n't match up well with the Rams'receivers, who are  small and fast  and make precise cuts.
43493	no	X and Y	large	growing	large - small	(\blarge) and (?!small)(\b\w+)	 There is a major crisis in the world of higher education: the 	large and growing	 number of fake universities and fake degrees.	 There is a major crisis in the world of higher education: the  large and growing  number of fake universities and fake degrees.
40357	no	X and Y	skinny	small	large - small	(?!large)(\b\w+) and (\bsmall)	 The kids are really 	skinny and small	, really malnourished.	 The kids are really  skinny and small , really malnourished.
8447	no	X and Y	small	subtle	large - small	(\bsmall) and (?!large)(\b\w+)	 And you need to learn how to get excited about things that are 	small and subtle	 and everyday things.	 And you need to learn how to get excited about things that are  small and subtle  and everyday things.
14754	no	X and Y	ashen	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Father looked 	ashen and small	; he picked at the salad he had every night to keep his cholesterol down.	 Father looked  ashen and small ; he picked at the salad he had every night to keep his cholesterol down.
8876	no	X and Y	small	secret	large - small	(\bsmall) and (?!large)(\b\w+)	 As Luke released his father's fingers he felt a 	small and secret	 squeeze.	 As Luke released his father's fingers he felt a  small and secret  squeeze.
42243	no	X and Y	small	dwindling	large - small	(\bsmall) and (?!large)(\b\w+)	 The structure of shared experience beyond that offered by family, job, and passive consumerism is 	small and dwindling	.	 The structure of shared experience beyond that offered by family, job, and passive consumerism is  small and dwindling .
39287	no	X and Y	small	saucerless	large - small	(\bsmall) and (?!large)(\b\w+)	 The cup is quite 	small and saucerless	, and the tea is always drank minus sugar and cream.	 The cup is quite  small and saucerless , and the tea is always drank minus sugar and cream.
41309	no	X and Y	large	significant	large - small	(\blarge) and (?!small)(\b\w+)	 The poem is thus a deistic center whose references form a 	large and significant	 paradigm of participants.	 The poem is thus a deistic center whose references form a  large and significant  paradigm of participants.
22451	no	X and Y	large	sudden	large - small	(\blarge) and (?!small)(\b\w+)	 If the dollar were to overshoot in a 	large and sudden	 plunge, inflation and interest rates could well jump substantially and financial markets could ratchet downward.	 If the dollar were to overshoot in a  large and sudden  plunge, inflation and interest rates could well jump substantially and financial markets could ratchet downward.
12572	no	X and Y	small	unintrusive	large - small	(\bsmall) and (?!large)(\b\w+)	 Climbers contend the protective devices applied with power drills are so 	small and unintrusive	 as to be invisible to people on the ground.	 Climbers contend the protective devices applied with power drills are so  small and unintrusive  as to be invisible to people on the ground.
49011	no	X and Y	small	red	large - small	(\bsmall) and (?!large)(\b\w+)	 What I saw first was Ellie's back, with the white butcher apron tied tight across her T-shirt, and Martha's hands, which looked 	small and red	 against Ellie's back.	 What I saw first was Ellie's back, with the white butcher apron tied tight across her T-shirt, and Martha's hands, which looked  small and red  against Ellie's back.
34868	no	X and Y	small	blameless	large - small	(\bsmall) and (?!large)(\b\w+)	 She sets her mind on Mathu 	small and blameless	.	 She sets her mind on Mathu  small and blameless .
20881	no	X and Y	large	fixed	large - small	(\blarge) and (?!small)(\b\w+)	 I overhauled the 	large and fixed	 space implementation because of performance considerations, with the goal of removing bits of inefficiency from the VM's background performance level.	 I overhauled the  large and fixed  space implementation because of performance considerations, with the goal of removing bits of inefficiency from the VM's background performance level.
29573	no	X and Y	large	creaky	large - small	(\blarge) and (?!small)(\b\w+)	 Miss Mildred's house was 	large and creaky	 and surrounded by shady trees that rustled outside @ @ @ @ @ @ @ @ @ @ always smelled like lavender.	 Miss Mildred's house was  large and creaky  and surrounded by shady trees that rustled outside @ @ @ @ @ @ @ @ @ @ always smelled like lavender.
2824	no	X and Y	small	black	large - small	(\bsmall) and (?!large)(\b\w+)	" "" She was "	small and black	 and sexy, stuffing her bag in the overhead bin above me and pulling her skirt down, adjusting her thirty or forty gold rings.	" "" She was  small and black  and sexy, stuffing her bag in the overhead bin above me and pulling her skirt down, adjusting her thirty or forty gold rings."
5537	no	X and Y	large	superb	large - small	(\blarge) and (?!small)(\b\w+)	 A 	large and superb	 pipe organ was behind the pulpit.	 A  large and superb  pipe organ was behind the pulpit.
26346	no	X and Y	small	neat	large - small	(\bsmall) and (?!large)(\b\w+)	 It was 	small and neat	 and the spear had missed the bone, but it was still a ghastly sight.	 It was  small and neat  and the spear had missed the bone, but it was still a ghastly sight.
16234	no	X and Y	large	medium	large - small	(\blarge) and (?!small)(\b\w+)	 Government pensions support government employees and employees of 	large and medium	 companies along with their dependent wives far better than the self-employed in small businesses and agriculture whose wives are assumed to be independently working.	 Government pensions support government employees and employees of  large and medium  companies along with their dependent wives far better than the self-employed in small businesses and agriculture whose wives are assumed to be independently working.
50578	no	X and Y	large	pleasant	large - small	(\blarge) and (?!small)(\b\w+)	 Within is a country that may have the prerogative over the most pleasant places of Europe, Asia, Africa, or America, for 	large and pleasant	 navigable rivers.	 Within is a country that may have the prerogative over the most pleasant places of Europe, Asia, Africa, or America, for  large and pleasant  navigable rivers.
7251	no	X and Y	small	clever	large - small	(\bsmall) and (?!large)(\b\w+)	 Although it was still dark, he could see her eyes, 	small and clever	 and now pleading.	 Although it was still dark, he could see her eyes,  small and clever  and now pleading.
18749	no	X and Y	small	pale	large - small	(\bsmall) and (?!large)(\b\w+)	 His mouth was thin, wide, almost chimpanzee-like in its mobility and expressiveness - this at odds with his eyes, which were 	small and pale	 and inactive.	 His mouth was thin, wide, almost chimpanzee-like in its mobility and expressiveness - this at odds with his eyes, which were  small and pale  and inactive.
41170	no	X and Y	sharp	large	large - small	(?!small)(\b\w+) and (\blarge)	 The panel embraced the 	sharp and large	 readout, with Slaughter giving the H2O C his highest score.	 The panel embraced the  sharp and large  readout, with Slaughter giving the H2O C his highest score.
19695	no	X and Y	small	growing	large - small	(\bsmall) and (?!large)(\b\w+)	 I am one of a 	small and growing	 number of ladies against feminism.	 I am one of a  small and growing  number of ladies against feminism.
30596	no	X and Y	small	sophisticated	large - small	(\bsmall) and (?!large)(\b\w+)	 No current technology will reliably detect a bomb as 	small and sophisticated	 as the one that downed a Pan Am 747 over Scotland in 1989.	 No current technology will reliably detect a bomb as  small and sophisticated  as the one that downed a Pan Am 747 over Scotland in 1989.
20489	no	X and Y	large	awkward	large - small	(\blarge) and (?!small)(\b\w+)	 I have tried several other brackets for holding two flashes and designed some myself, but they all are 	large and awkward	.	 I have tried several other brackets for holding two flashes and designed some myself, but they all are  large and awkward .
27817	no	X and Y	small	mousy	large - small	(\bsmall) and (?!large)(\b\w+)	 Janet was sitting next to her looking 	small and mousy	 and quiet.	 Janet was sitting next to her looking  small and mousy  and quiet.
22951	no	X and Y	large	profitable	large - small	(\blarge) and (?!small)(\b\w+)	 In 1996, though not overly popular, Yeltsin won reelection, thanks to financial help from some of Russia's largest companies, which earlier had acquired 	large and profitable	 companies from the store.	 In 1996, though not overly popular, Yeltsin won reelection, thanks to financial help from some of Russia's largest companies, which earlier had acquired  large and profitable  companies from the store.
17961	no	X and Y	scant	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Her commerce with the man until this had been 	scant and small	 (and she a woman whose inquisitive tongue could winkle out a fellow's life history in the time it takes to break a tinker's promise!	 Her commerce with the man until this had been  scant and small  (and she a woman whose inquisitive tongue could winkle out a fellow's life history in the time it takes to break a tinker's promise!
14694	no	X and Y	large	increasing	large - small	(\blarge) and (?!small)(\b\w+)	 False official measures hide the reality that for 	large and increasing	 numbers of Americans, the economic foundation necessary to support a family, the morality of individual responsibility, and the work ethic is disappearing.	 False official measures hide the reality that for  large and increasing  numbers of Americans, the economic foundation necessary to support a family, the morality of individual responsibility, and the work ethic is disappearing.
13074	no	X and Y	small	slow	large - small	(\bsmall) and (?!large)(\b\w+)	 Cutting edge loses a bit of value over three years, whereas 	small and slow	 to begin with wo n't.	 Cutting edge loses a bit of value over three years, whereas  small and slow  to begin with wo n't.
41352	no	X and Y	small	insignificant	large - small	(\bsmall) and (?!large)(\b\w+)	 The power, the vastness, the wealth, the sweeping changes of our few decades make the many centuries before us seem 	small and insignificant	.	 The power, the vastness, the wealth, the sweeping changes of our few decades make the many centuries before us seem  small and insignificant .
32275	no	X and Y	small	unprofitable	large - small	(\bsmall) and (?!large)(\b\w+)	" Others, including 180 companies described by the Department of Insurance as "" "	small and unprofitable	", "" were quickly granted exemptions from the rollback."	" Others, including 180 companies described by the Department of Insurance as ""  small and unprofitable , "" were quickly granted exemptions from the rollback."
8975	no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 As a solo practitioner who represents contractors and subcontractors in cases 	big and small	, this increase.	 As a solo practitioner who represents contractors and subcontractors in cases  big and small , this increase.
44506	no	X and Y	small	metallic	large - small	(\bsmall) and (?!large)(\b\w+)	 They are sorry to hear the jukebox turned off, and when your guitar chords, 	small and metallic	 at first, tumble into the room, they pay no attention.	 They are sorry to hear the jukebox turned off, and when your guitar chords,  small and metallic  at first, tumble into the room, they pay no attention.
7427	no	X and Y	large	significant	large - small	(\blarge) and (?!small)(\b\w+)	 Among highly trained and experienced runners of comparable ability and similar maximal oxygen consumption, running economy and velocity at maximal oxygen consumption account for 	large and significant	 amounts of variation in 10K performance (4).	 Among highly trained and experienced runners of comparable ability and similar maximal oxygen consumption, running economy and velocity at maximal oxygen consumption account for  large and significant  amounts of variation in 10K performance (4).
42890	no	X and Y	large	strange	large - small	(\blarge) and (?!small)(\b\w+)	 The world was 	large and strange	, and for the first time my eyes, which had never looked in any direction outside of Arrow-Catcher, Mississippi, could now suddenly see long distances.	 The world was  large and strange , and for the first time my eyes, which had never looked in any direction outside of Arrow-Catcher, Mississippi, could now suddenly see long distances.
26455	no	X and Y	large	impressive	large - small	(\blarge) and (?!small)(\b\w+)	 It was a snake - a harmless milk snake, but 	large and impressive	 as it coiled itself hastily into a semblance of death.	 It was a snake - a harmless milk snake, but  large and impressive  as it coiled itself hastily into a semblance of death.
28766	no	X and Y	large	growing	large - small	(\blarge) and (?!small)(\b\w+)	 Looking at pay-per-click auctions for online advertising, Ben has analyzed search engines'market designs, bidders'strategies, and possible improvements to these 	large and growing	 marketplaces.	 Looking at pay-per-click auctions for online advertising, Ben has analyzed search engines'market designs, bidders'strategies, and possible improvements to these  large and growing  marketplaces.
46908	no	X and Y	large	unquantifiable	large - small	(\blarge) and (?!small)(\b\w+)	 Thus, through popular reproduction over a lengthy period, Biko's postmortem portraits reached a 	large and unquantifiable	 audience.	 Thus, through popular reproduction over a lengthy period, Biko's postmortem portraits reached a  large and unquantifiable  audience.
28214	no	X and Y	large	powerful	large - small	(\blarge) and (?!small)(\b\w+)	 Known remingtonocetids had 	large and powerful	 tails and vertebral columns and relatively short legs, which were weight bearing.	 Known remingtonocetids had  large and powerful  tails and vertebral columns and relatively short legs, which were weight bearing.
31821	no	X and Y	large	muscular	large - small	(\blarge) and (?!small)(\b\w+)	 One is 	large and muscular	.	 One is  large and muscular .
11007	no	X and Y	large	powerful	large - small	(\blarge) and (?!small)(\b\w+)	 But for the most part, authoritarian regimes have had less to worry about from differential population growth of component ethnic groups because until recently such growth had no necessary political consequences, especially for 	large and powerful	 states.	 But for the most part, authoritarian regimes have had less to worry about from differential population growth of component ethnic groups because until recently such growth had no necessary political consequences, especially for  large and powerful  states.
30919	no	X and Y	small	young	large - small	(\bsmall) and (?!large)(\b\w+)	 Not helped by the fact that I look 	small and young	 -- I inspire people to walk all over me.	 Not helped by the fact that I look  small and young  -- I inspire people to walk all over me.
39640	no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 The exploration of questions 	big and small	 make this an enlightening voyage for the reader as well.	 The exploration of questions  big and small  make this an enlightening voyage for the reader as well.
25814	no	X and Y	small	wrinkled	large - small	(\bsmall) and (?!large)(\b\w+)	 It looked a little 	small and wrinkled	.	 It looked a little  small and wrinkled .
42514	no	X and Y	small	misshapen	large - small	(\bsmall) and (?!large)(\b\w+)	 The trees had been neglected for years, but their gnarled branches still produced fruit-	small and misshapen	, perhaps, but just fine for pies and applesauce.	 The trees had been neglected for years, but their gnarled branches still produced fruit- small and misshapen , perhaps, but just fine for pies and applesauce.
35080	no	X and Y	blonde	small	large - small	(?!large)(\b\w+) and (\bsmall)	 She was still pale 	blonde and small	, and her face had become serene and pretty.	 She was still pale  blonde and small , and her face had become serene and pretty.
26547	no	X and Y	sided	large	large - small	(?!small)(\b\w+) and (\blarge)	 It was eight-	sided and large	, five meters across, under a high-domed ceiling of ancient plaster.	 It was eight- sided and large , five meters across, under a high-domed ceiling of ancient plaster.
25352	no	X and Y	small	intimate	large - small	(\bsmall) and (?!large)(\b\w+)	 It is a 	small and intimate	 community, and he is a vital part of it.	 It is a  small and intimate  community, and he is a vital part of it.
32987	no	X and Y	small	trim	large - small	(\bsmall) and (?!large)(\b\w+)	 Photograph // Johnson is a 	small and trim	 black man who has coached numerous Olympians.	 Photograph // Johnson is a  small and trim  black man who has coached numerous Olympians.
38874	no	X and Y	small	quiet	large - small	(\bsmall) and (?!large)(\b\w+)	 The boy lived in a 	small and quiet	 town.	 The boy lived in a  small and quiet  town.
18311	no	X and Y	large	unavoidable	large - small	(\blarge) and (?!small)(\b\w+)	 Here it was, 	large and unavoidable	, looming in the mirror like an approaching storm.	 Here it was,  large and unavoidable , looming in the mirror like an approaching storm.
22950	no	X and Y	small	gray	large - small	(\bsmall) and (?!large)(\b\w+)	 In 1996, a second video camera (Ricoh Hi-8 R800H) was used at a higher magnification (8x) during counting passes, to test the visibility of 	small and gray	 whales in the standard video.	 In 1996, a second video camera (Ricoh Hi-8 R800H) was used at a higher magnification (8x) during counting passes, to test the visibility of  small and gray  whales in the standard video.
51031	no	X and Y	large	complex	large - small	(\blarge) and (?!small)(\b\w+)	 You can easily imagine 	large and complex	" regulations being drafted that defined what is and is not a "" bonified journalistic endeveor "" and what is not."	" You can easily imagine  large and complex  regulations being drafted that defined what is and is not a "" bonified journalistic endeveor "" and what is not."
39554	no	X and Y	ambiguous	small	large - small	(?!large)(\b\w+) and (\bsmall)	 The effects of trade on these problems are often 	ambiguous and small	.	 The effects of trade on these problems are often  ambiguous and small .
14329	no	X and Y	small	big	large - small	(\bsmall) and (?!large)(\b\w+)	 Every book I write, whether it's category or single title, contemporary or paranormal, deals with issues 	small and big	, and characters who are both simple and complex.	 Every book I write, whether it's category or single title, contemporary or paranormal, deals with issues  small and big , and characters who are both simple and complex.
33697	no	X and Y	large	raw	large - small	(\blarge) and (?!small)(\b\w+)	 Regardless of the specific tonsillectomy procedure that is performed, all patients are left with a relatively 	large and raw	 superior constrictor muscle that must heal by secondary intention in the contaminated oropharyngeal environment.	 Regardless of the specific tonsillectomy procedure that is performed, all patients are left with a relatively  large and raw  superior constrictor muscle that must heal by secondary intention in the contaminated oropharyngeal environment.
48535	no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 We love groups, 	big and small	, and will be happy to take a reservation for your group as well.	 We love groups,  big and small , and will be happy to take a reservation for your group as well.
8638	no	X and Y	small	useful	large - small	(\bsmall) and (?!large)(\b\w+)	 Anything 	small and useful	 is given to the Iraqi police and Iraqi National Guard, who are chronically short of guns.	 Anything  small and useful  is given to the Iraqi police and Iraqi National Guard, who are chronically short of guns.
38462	no	X and Y	large	expanding	large - small	(\blarge) and (?!small)(\b\w+)	 The aged represent a 	large and expanding	 proportion of the world's developed societies and are increasing rapidly in many developing and more traditional societies of the globe (Brody, 1989; Kinsella and Suzman, 1992).	 The aged represent a  large and expanding  proportion of the world's developed societies and are increasing rapidly in many developing and more traditional societies of the globe (Brody, 1989; Kinsella and Suzman, 1992).
6210	no	X and Y	large	diverse	large - small	(\blarge) and (?!small)(\b\w+)	 AS THE CAMPAIGN went on, however, a 	large and diverse	 group of people were attracted to the inclusive, religiously based political vision my campain offered.	 AS THE CAMPAIGN went on, however, a  large and diverse  group of people were attracted to the inclusive, religiously based political vision my campain offered.
25885	no	X and Y	large	active	large - small	(\blarge) and (?!small)(\b\w+)	 It may be that in such cases only a minority of the population is really committed to the revolution, but this minority is sufficiently 	large and active	 so that it becomes the dominant force in society.	 It may be that in such cases only a minority of the population is really committed to the revolution, but this minority is sufficiently  large and active  so that it becomes the dominant force in society.
42350	no	X and Y	large	accessible	large - small	(\blarge) and (?!small)(\b\w+)	 The table angle is locked by a relatively 	large and accessible	 bolt.	 The table angle is locked by a relatively  large and accessible  bolt.
44555	no	X and Y	large	reliable	large - small	(\blarge) and (?!small)(\b\w+)	 They become 	large and reliable	 for frequencies above 3000 Hz, making ILD cues most effective at high frequencies.	 They become  large and reliable  for frequencies above 3000 Hz, making ILD cues most effective at high frequencies.
1321	no	X and Y	diverse	large	large - small	(?!small)(\b\w+) and (\blarge)	" "" Common prosperity is seen as a goal for the long term, because in a country as "	diverse and large	 as China, it is impossible to achieve overall prosperity immediately.	" "" Common prosperity is seen as a goal for the long term, because in a country as  diverse and large  as China, it is impossible to achieve overall prosperity immediately."
14601	no	X and Y	small	sunken	large - small	(\bsmall) and (?!large)(\b\w+)	 Expect to see some sag in the belly and a slight @ @ @ @ @ @ @ @ @ @ buck is blocky, and his eyes appear 	small and sunken	.	 Expect to see some sag in the belly and a slight @ @ @ @ @ @ @ @ @ @ buck is blocky, and his eyes appear  small and sunken .
38642	no	X and Y	small	insignificant	large - small	(\bsmall) and (?!large)(\b\w+)	 The asker looks down and sneers from his perch upon the infinite knowledge set at how 	small and insignificant	 human knowledge is.	 The asker looks down and sneers from his perch upon the infinite knowledge set at how  small and insignificant  human knowledge is.
42144	no	X and Y	large	rapid	large - small	(\blarge) and (?!small)(\b\w+)	 The southwest town of De Queen, @ @ @ @ @ @ @ @ @ @ is among the communities faced with integrating a 	large and rapid	 influx of one culture into another.	 The southwest town of De Queen, @ @ @ @ @ @ @ @ @ @ is among the communities faced with integrating a  large and rapid  influx of one culture into another.
3906	no	X and Y	young	small	large - small	(?!large)(\b\w+) and (\bsmall)	" "" You wait 30 days to get your money back, but if you're "	young and small	 in the business, you've already spent that money on your fabric and labor.	" "" You wait 30 days to get your money back, but if you're  young and small  in the business, you've already spent that money on your fabric and labor."
48823	no	X and Y	small	local	large - small	(\bsmall) and (?!large)(\b\w+)	 We're doing out best to keep it 	small and local	.	 We're doing out best to keep it  small and local .
8818	no	X and Y	large	stable	large - small	(\blarge) and (?!small)(\b\w+)	 As Amazonian soils can not support 	large and stable	 populations in modern times, it was thought that, also in the past, Amazonia was inhabited by small groups of hunters and gatherers.	 As Amazonian soils can not support  large and stable  populations in modern times, it was thought that, also in the past, Amazonia was inhabited by small groups of hunters and gatherers.
11520	no	X and Y	dainty	small	large - small	(?!large)(\b\w+) and (\bsmall)	 But the delicate lady, with bones as 	dainty and small	 as a bird, had proven a warrior in spirit.	 But the delicate lady, with bones as  dainty and small  as a bird, had proven a warrior in spirit.
20293	no	X and Y	blue	small	large - small	(?!large)(\b\w+) and (\bsmall)	 I got there on the morning of the tenth, a day of exquisite weather, the low, overcast skies so often seen in central Kentucky replaced with brilliant 	blue and small	 clouds.	 I got there on the morning of the tenth, a day of exquisite weather, the low, overcast skies so often seen in central Kentucky replaced with brilliant  blue and small  clouds.
53302	no	X and Y	small	medium	large - small	(\bsmall) and (?!large)(\b\w+)	) Weights were developed that are consistent with the sampling procedure, such that the weighted sample is asymptotically equivalent to a purely random sample drawn from the population of 	small and medium	 customers throughout the country.	) Weights were developed that are consistent with the sampling procedure, such that the weighted sample is asymptotically equivalent to a purely random sample drawn from the population of  small and medium  customers throughout the country.
36872	no	X and Y	small	wiry	large - small	(\bsmall) and (?!large)(\b\w+)	 Surely I had never been lithe and sexy like that: I was 	small and wiry	 and intense, with coppery-brown hair far too curly to billow like hers in silky waves over broad, bare shoulders.	 Surely I had never been lithe and sexy like that: I was  small and wiry  and intense, with coppery-brown hair far too curly to billow like hers in silky waves over broad, bare shoulders.
46801	no	X and Y	wretched	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Throw in some French so as to escape the dismal and 	wretched and small	 -- transform the scene for awhile.	 Throw in some French so as to escape the dismal and  wretched and small  -- transform the scene for awhile.
34680	no	X and Y	small	round	large - small	(\bsmall) and (?!large)(\b\w+)	 She is 	small and round	 and always producing pieces of chocolate on their walks, which she shares with everyone.	 She is  small and round  and always producing pieces of chocolate on their walks, which she shares with everyone.
24492	no	X and Y	small	fearful	large - small	(\bsmall) and (?!large)(\b\w+)	 Instead, he was 	small and fearful	, an introvert who fared as badly on playgrounds as in classrooms.	 Instead, he was  small and fearful , an introvert who fared as badly on playgrounds as in classrooms.
30499	no	X and Y	large	autonomous	large - small	(\blarge) and (?!small)(\b\w+)	 New Orleans's Colored Department signaled a small gesture of recognition, but as Pledger and Joseph were willing to test in Atlanta, would white southerners support a 	large and autonomous	 exposition dedicated to the display of Negro progress?	 New Orleans's Colored Department signaled a small gesture of recognition, but as Pledger and Joseph were willing to test in Atlanta, would white southerners support a  large and autonomous  exposition dedicated to the display of Negro progress?
18301	no	X and Y	small	crisp	large - small	(\bsmall) and (?!large)(\b\w+)	 Here in late April, the plants were only knee-high with no hint of the pink blossoms to come, their leaves still 	small and crisp	 and deep green.	 Here in late April, the plants were only knee-high with no hint of the pink blossoms to come, their leaves still  small and crisp  and deep green.
28583	no	X and Y	large	messy	large - small	(\blarge) and (?!small)(\b\w+)	 Like in many families, the personalities fit together like a mosaic that is 	large and messy	, but somehow works.	 Like in many families, the personalities fit together like a mosaic that is  large and messy , but somehow works.
31079	no	X and Y	small	distant	large - small	(\bsmall) and (?!large)(\b\w+)	 Nothing would give in his throat, and the sadness of her 	small and distant	 voice echoed in his heart @ @ @ @ @ @ @ @ @ @'s sake, Vera.	 Nothing would give in his throat, and the sadness of her  small and distant  voice echoed in his heart @ @ @ @ @ @ @ @ @ @'s sake, Vera.
40416	no	X and Y	large	fruitful	large - small	(\blarge) and (?!small)(\b\w+)	 The last of these was 	large and fruitful	, and people wanted to stay there, but Spider Woman urged them on.	 The last of these was  large and fruitful , and people wanted to stay there, but Spider Woman urged them on.
51485	no	X and Y	nice	large	large - small	(?!small)(\b\w+) and (\blarge)	 Your gears are 	nice and large	.	 Your gears are  nice and large .
39666	no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 The fact that markets across the country -- 	big and small	 -- are represented in the postseason is a testimony to the commissioner's grand plan.	 The fact that markets across the country --  big and small  -- are represented in the postseason is a testimony to the commissioner's grand plan.
1629	no	X and Y	large	diverse	large - small	(\blarge) and (?!small)(\b\w+)	" "" He's been at his father's knee for many years, learning many of the issues required to understand a company as "	large and diverse	 as News Corp.	" "" He's been at his father's knee for many years, learning many of the issues required to understand a company as  large and diverse  as News Corp."
39738	no	X and Y	small	big	large - small	(\bsmall) and (?!large)(\b\w+)	 The financial loss from 	small and big	 businesses alike is still unknown.	 The financial loss from  small and big  businesses alike is still unknown.
48582	no	X and Y	regional	small	large - small	(?!large)(\b\w+) and (\bsmall)	 We need to get rid of that provision because it's killing 	regional and small	 banks.	 We need to get rid of that provision because it's killing  regional and small  banks.
12748	no	X and Y	great	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Conceptual clarity gives us the needed sense that the world is amenable to our efforts, 	great and small	.	 Conceptual clarity gives us the needed sense that the world is amenable to our efforts,  great and small .
16809	no	X and Y	large	stately	large - small	(\blarge) and (?!small)(\b\w+)	 He had grown so 	large and stately	 in the palace.	 He had grown so  large and stately  in the palace.
26741	no	X and Y	open	small	large - small	(?!large)(\b\w+) and (\bsmall)	 It was urban, 	open and small	.	 It was urban,  open and small .
14150	no	X and Y	large	complex	large - small	(\blarge) and (?!small)(\b\w+)	 Even from this distance she could see that the buildings were 	large and complex	, some of them two or three stories high, and that the avenues between them were straight and carefully laid out.	 Even from this distance she could see that the buildings were  large and complex , some of them two or three stories high, and that the avenues between them were straight and carefully laid out.
40751	no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 The miners, 	big and small	, got clocked along with the U.	 The miners,  big and small , got clocked along with the U.
27049	no	X and Y	small	forgettable	large - small	(\bsmall) and (?!large)(\b\w+)	 It's 	small and forgettable	, except for one thing.	 It's  small and forgettable , except for one thing.
27692	no	X and Y	small	sleek	large - small	(\bsmall) and (?!large)(\b\w+)	 Its 	small and sleek	 @ @ @ @ @ @ @ @ @ @ buildings that line Fourth and Fifth avenues.	 Its  small and sleek  @ @ @ @ @ @ @ @ @ @ buildings that line Fourth and Fifth avenues.
51640	no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 and Indian companies, 	big and small	, and will directly support both President Obama's National Export Initiative and Prime Minister Singh's recently-introduced budget objectives.	 and Indian companies,  big and small , and will directly support both President Obama's National Export Initiative and Prime Minister Singh's recently-introduced budget objectives.
29061	no	X and Y	attractive	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Many are quietly 	attractive and small	, rather different from the luxuriant and exotic varieties seen in expensive florist shops.	 Many are quietly  attractive and small , rather different from the luxuriant and exotic varieties seen in expensive florist shops.
31597	no	X and Y	large	pink	large - small	(\blarge) and (?!small)(\b\w+)	 On the afternoon of Letty's party, a cake was wheeled in as 	large and pink	 as Letty herself.	 On the afternoon of Letty's party, a cake was wheeled in as  large and pink  as Letty herself.
9917	no	X and Y	large	unsightly	large - small	(\blarge) and (?!small)(\b\w+)	 Because it is performed with fat being sucked out of target areas through tiny needles, it usually does not leave 	large and unsightly	 scars.	 Because it is performed with fat being sucked out of target areas through tiny needles, it usually does not leave  large and unsightly  scars.
26797	no	X and Y	small	insignificant	large - small	(\bsmall) and (?!large)(\b\w+)	 It will make you feel 	small and insignificant	, and it will be there, unchanged and unspoiled, until the next ice wall looms out of the Arctic and begins its ages-long advance to the south.	 It will make you feel  small and insignificant , and it will be there, unchanged and unspoiled, until the next ice wall looms out of the Arctic and begins its ages-long advance to the south.
52489	no	X and Y	residential	large	large - small	(?!small)(\b\w+) and (\blarge)	 retail electricity prices for 	residential and large	 C &I; customers are also included for comparison.	 retail electricity prices for  residential and large  C &I; customers are also included for comparison.
9365	no	X and Y	small	middle	large - small	(\bsmall) and (?!large)(\b\w+)	 At 	small and middle	 gait velocities (less than 4 km/hr), the gravity action prevents the walk, and at the great speeds that action contributes to it.	 At  small and middle  gait velocities (less than 4 km/hr), the gravity action prevents the walk, and at the great speeds that action contributes to it.
