sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
21188	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 I think it would be more effective if the pattern of lights and darks had been broken up a little, but I'm happy with the combination of 	hard and soft	 edges and the shadows.	 I think it would be more effective if the pattern of lights and darks had been broken up a little, but I'm happy with the combination of  hard and soft  edges and the shadows.
50553	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 With this mix of 	hard and soft	 power, perhaps there is a way to stabilize these broken societies without the high human and economic cost -- and political backlash -- of a long-term U.	 With this mix of  hard and soft  power, perhaps there is a way to stabilize these broken societies without the high human and economic cost -- and political backlash -- of a long-term U.
50922	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Yet, there is a shell, a shell underneath it all, 	hard and soft	 in places.	 Yet, there is a shell, a shell underneath it all,  hard and soft  in places.
6972	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 All the while the US government had resources of over a billion/week (now 2 billion/week) for 	hard and soft	 intelligence to determine credible WMD threats to the US.	 All the while the US government had resources of over a billion/week (now 2 billion/week) for  hard and soft  intelligence to determine credible WMD threats to the US.
15054	yes	X and Y	soft	hard	hard - soft	(soft) and (hard)	 Fixed organisms such as tunicates, 	soft and hard	 corals, and mosslike bryozoans projected their siphons, mouths, and tentacles into the nutritious water and in turn provided habitat for all manner of invertebrates and fish.	 Fixed organisms such as tunicates,  soft and hard  corals, and mosslike bryozoans projected their siphons, mouths, and tentacles into the nutritious water and in turn provided habitat for all manner of invertebrates and fish.
13987	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Emission of 	hard and soft	 gammas from the short 24 July burst, as recorded by the Burst-Alert Telescope aboard the Swift orbiter.	 Emission of  hard and soft  gammas from the short 24 July burst, as recorded by the Burst-Alert Telescope aboard the Swift orbiter.
12742	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Computed tomography (CT) of the sinuses identified a demarcated, lobular, soft-tissue mass of the 	hard and soft	 palates (figure 1).	 Computed tomography (CT) of the sinuses identified a demarcated, lobular, soft-tissue mass of the  hard and soft  palates (figure 1).
37041	yes	X and Y	soft	hard	hard - soft	(soft) and (hard)	 Tannic acid may be added to frozen dairy desserts and mixes; 	soft and hard	 candies; baked goods and baking mixes; gelatins, puddings, and fillings; meat products; and alcoholic and non-alcoholic beverages.	 Tannic acid may be added to frozen dairy desserts and mixes;  soft and hard  candies; baked goods and baking mixes; gelatins, puddings, and fillings; meat products; and alcoholic and non-alcoholic beverages.
3738	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	" "" What can the European partners expect from the United States concerning "	hard and soft	 power?	" "" What can the European partners expect from the United States concerning  hard and soft  power?"
24243	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 In today's world, not only do you need strong 	hard and soft	 skills, but you need to develop online influence.	 In today's world, not only do you need strong  hard and soft  skills, but you need to develop online influence.
48251	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 We balance 	hard and soft	 edges in much the same way we would if we were using oil paint.	 We balance  hard and soft  edges in much the same way we would if we were using oil paint.
35663	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 So in light of smartphones that encourage and enable more data usage, some carriers started implementing 	hard and soft	 data caps.	 So in light of smartphones that encourage and enable more data usage, some carriers started implementing  hard and soft  data caps.
25903	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 It means that America must make use of the full panoply of its tools of 	hard and soft	 power to secure itself.	 It means that America must make use of the full panoply of its tools of  hard and soft  power to secure itself.
18536	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 His combination of 	hard and soft	 is always what we need.	 His combination of  hard and soft  is always what we need.
34031	yes	X and Y	soft	hard	hard - soft	(soft) and (hard)	 Ruane is careful to integrate the 	soft and hard	 forms, and for this reason she is particularly careful of edges and highlights.	 Ruane is careful to integrate the  soft and hard  forms, and for this reason she is particularly careful of edges and highlights.
39507	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 The drag washers underneath are alternately 	hard and soft	, with the hard washers keyed to the spool and the shaft to create the braking resistance.	 The drag washers underneath are alternately  hard and soft , with the hard washers keyed to the spool and the shaft to create the braking resistance.
937	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	" "" Accessories included at no charge are "	hard and soft	 carrying cases and a tabletop tripod that converts to a car-window mount.	" "" Accessories included at no charge are  hard and soft  carrying cases and a tabletop tripod that converts to a car-window mount."
10395	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Both 	hard and soft	 power remain vital, but in the information age soft power is becoming more compelling than ever before.	 Both  hard and soft  power remain vital, but in the information age soft power is becoming more compelling than ever before.
1002	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	" "" And I love the contrast of "	hard and soft	", and black and white, old and new, "" he added."	" "" And I love the contrast of  hard and soft , and black and white, old and new, "" he added."
51528	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Your subscription helps cover the 	hard and soft	 costs associated with this site.	 Your subscription helps cover the  hard and soft  costs associated with this site.
32200	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Other cooks like all-purpose, with its mixture of 	hard and soft	 wheat, because it makes a sturdier biscuit.	 Other cooks like all-purpose, with its mixture of  hard and soft  wheat, because it makes a sturdier biscuit.
25151	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 It has only one grating surface, but it's tough, works well for 	hard and soft	 cheeses alike, and leaves plenty of money for it a hunk of Switzerland's finest.	 It has only one grating surface, but it's tough, works well for  hard and soft  cheeses alike, and leaves plenty of money for it a hunk of Switzerland's finest.
11985	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 By allowing some of the dark pigment to bleed into the light areas, I created a third value and a variety of 	hard and soft	 edges flitting over the face.	 By allowing some of the dark pigment to bleed into the light areas, I created a third value and a variety of  hard and soft  edges flitting over the face.
44435	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 They are complex divas and simple homegirls, 	hard and soft	, all at the same time.	 They are complex divas and simple homegirls,  hard and soft , all at the same time.
2875	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	" "" So much of what makes you successful on an assignment is a combination of "	hard and soft	 skills.	" "" So much of what makes you successful on an assignment is a combination of  hard and soft  skills."
11979	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 By adding and subtracting paint, she arrives at a combination of opaque and transparent colors, a balance of 	hard and soft	 edges, and a glowing arrangement of shapes that are at once subtle and strong.	 By adding and subtracting paint, she arrives at a combination of opaque and transparent colors, a balance of  hard and soft  edges, and a glowing arrangement of shapes that are at once subtle and strong.
9621	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Available in 	hard and soft	 cover at the Blurb bookstore.	 Available in  hard and soft  cover at the Blurb bookstore.
52122	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 in the Latin American region, or downgrade the influence of American 	hard and soft	 power resources.	 in the Latin American region, or downgrade the influence of American  hard and soft  power resources.
10394	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Both 	hard and soft	 corals belong to the same phylum of Cnidaria, but differ most significantly in that the former builds calcium carbonate skeletons while the latter do not.	 Both  hard and soft  corals belong to the same phylum of Cnidaria, but differ most significantly in that the former builds calcium carbonate skeletons while the latter do not.
1814	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	" "" I consider the strength and beauty of the colors, the mood of the day, the range of "	hard and soft	 edges, and my interest in and knowledge of the subject.	" "" I consider the strength and beauty of the colors, the mood of the day, the range of  hard and soft  edges, and my interest in and knowledge of the subject."
33447	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Questions of appropriate style -- when to use 	hard and soft	 skills -- are equally relevant for men and women, and should not be clouded by traditional gender stereotypes.	 Questions of appropriate style -- when to use  hard and soft  skills -- are equally relevant for men and women, and should not be clouded by traditional gender stereotypes.
6373	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 Actually, there is a somewhat objective way to view 	hard and soft	 light.	 Actually, there is a somewhat objective way to view  hard and soft  light.
16171	yes	X and Y	soft	hard	hard - soft	(soft) and (hard)	 Gold Medal flours are always the same blend of 	soft and hard	 wheats, so you have no surprises or variations in water quantity.	 Gold Medal flours are always the same blend of  soft and hard  wheats, so you have no surprises or variations in water quantity.
43540	yes	X and Y	hard	soft	hard - soft	(hard) and (soft)	 There is first the critique of mainstream modes of concept and theory formation in the so-called 	hard and soft	 sciences, and, second, of traditional conceptions of the relation of theory to practice.	 There is first the critique of mainstream modes of concept and theory formation in the so-called  hard and soft  sciences, and, second, of traditional conceptions of the relation of theory to practice.
27667	yes	X and Y	soft	hard	hard - soft	(soft) and (hard)	 It's where intellect debates sex; where 	soft and hard	 duke it out.	 It's where intellect debates sex; where  soft and hard  duke it out.
12213	yes	X as well as Y	soft	hard	hard - soft	(soft) as well as (hard)	 Can glass look 	soft as well as hard	?	 Can glass look  soft as well as hard ?
21955	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 I'm not trying to come 	hard or soft	.	 I'm not trying to come  hard or soft .
50941	yes	X or Y	soft	hard	hard - soft	(soft) or (hard)	 You also do n't have to set air pressure to patch the 	soft or hard	 point.	 You also do n't have to set air pressure to patch the  soft or hard  point.
13416	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Digital testing for a 	hard or soft	 central segment to determine how to shorten a long nose.	 Digital testing for a  hard or soft  central segment to determine how to shorten a long nose.
44014	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 These can be typified as 	hard or soft	, central or distributed, passive or energized, complicated or complex, synthetic or natural.	 These can be typified as  hard or soft , central or distributed, passive or energized, complicated or complex, synthetic or natural.
510	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 	hard or soft	 g?	  hard or soft  g?
27336	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 It's great at all speeds and gives you a secure feeling on all surfaces, 	hard or soft	.	 It's great at all speeds and gives you a secure feeling on all surfaces,  hard or soft .
33532	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Rather than attempting to classify them as 	hard or soft	, we've taken the easy way out and lumped them into a single category: shells.	 Rather than attempting to classify them as  hard or soft , we've taken the easy way out and lumped them into a single category: shells.
46294	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 This should help you understand how to tweak your laundry soap based on whether your water is 	hard or soft	 in order to give you the best outcome.	 This should help you understand how to tweak your laundry soap based on whether your water is  hard or soft  in order to give you the best outcome.
24943	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 It did n't reflect notions of 	hard or soft	 or round or sharp, but I definitely felt like I'd touched something.	 It did n't reflect notions of  hard or soft  or round or sharp, but I definitely felt like I'd touched something.
28747	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Look for 	hard or soft	 mast or browse in a staging area where a buck can nibble unseen.	 Look for  hard or soft  mast or browse in a staging area where a buck can nibble unseen.
30721	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 No significant 	hard or soft	 plaque.	 No significant  hard or soft  plaque.
3209	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	" "" The presence of "	hard or soft	 water is easily detected by dropping a few drops of alcohol that has dissolved all that it can possibly hold of good soft soap.	" "" The presence of  hard or soft  water is easily detected by dropping a few drops of alcohol that has dissolved all that it can possibly hold of good soft soap."
6450	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Additionally, because its customers manufacture with such tight specifications, even small quantities of 	hard or soft	 contaminants such as rubber or plastic cause defects in the finished product.	 Additionally, because its customers manufacture with such tight specifications, even small quantities of  hard or soft  contaminants such as rubber or plastic cause defects in the finished product.
6834	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 All his hands sensed was 	hard or soft	, warm or cold.	 All his hands sensed was  hard or soft , warm or cold.
5786	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 A good tractor, like a good mule, can pull 	hard or soft	 depending on the situation.	 A good tractor, like a good mule, can pull  hard or soft  depending on the situation.
31269	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Now, when braking, 	hard or soft	 pedal, high or low spee.	 Now, when braking,  hard or soft  pedal, high or low spee.
48909	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Weighing just 6 ounces, the shovel easily moves large amounts of 	hard or soft	 snow.	 Weighing just 6 ounces, the shovel easily moves large amounts of  hard or soft  snow.
5931	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 A number of additional boat and motor builders will be offering 	hard or soft	 bottom blowups.	 A number of additional boat and motor builders will be offering  hard or soft  bottom blowups.
53185	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	) By banging on objects, he'll discover new rhythms; by dropping objects, he'll learn how things fall, the sounds they make, whether they're 	hard or soft	.	) By banging on objects, he'll discover new rhythms; by dropping objects, he'll learn how things fall, the sounds they make, whether they're  hard or soft .
50222	yes	X or Y	soft	hard	hard - soft	(soft) or (hard)	 Who's to say that if he pushes in too 	soft or hard	 that it wo n't cause a disadvantage.	 Who's to say that if he pushes in too  soft or hard  that it wo n't cause a disadvantage.
34372	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Served on a 	hard or soft	" Italian roll with sweet and/or hot peppers, lettuce, @ @ @ @ @ @ @ @ @ @ Insider lingo: "" Large Milano, light hot, tomato, soft."	" Served on a  hard or soft  Italian roll with sweet and/or hot peppers, lettuce, @ @ @ @ @ @ @ @ @ @ Insider lingo: "" Large Milano, light hot, tomato, soft."
54167	yes	X or Y	soft	hard	hard - soft	(soft) or (hard)	com); lessons with Mylinda Carter and Al Clements, $ 65 for two hours or $ 40 for one hour, 	soft or hard	 board included.	com); lessons with Mylinda Carter and Al Clements, $ 65 for two hours or $ 40 for one hour,  soft or hard  board included.
37974	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 The Case Against Language ABSTRACT Language is more dangerous than any 	hard or soft	 drug, whether chemical, biological, or electromagnetic.	 The Case Against Language ABSTRACT Language is more dangerous than any  hard or soft  drug, whether chemical, biological, or electromagnetic.
12468	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Choose the size and shape of your book, a 	hard or soft	 cover and whether you want the cover image to wrap around the front and back.	 Choose the size and shape of your book, a  hard or soft  cover and whether you want the cover image to wrap around the front and back.
24760	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 It affects the shapes and edges, whether they are 	hard or soft	.	 It affects the shapes and edges, whether they are  hard or soft .
29479	yes	X or Y	soft	hard	hard - soft	(soft) or (hard)	 Merriam-Webster online says in British English it can be pronounced with either a 	soft or hard	 g -- I @ @ @ @ @ @ @ @ @ @, so that's the source of my error.	 Merriam-Webster online says in British English it can be pronounced with either a  soft or hard  g -- I @ @ @ @ @ @ @ @ @ @, so that's the source of my error.
37970	yes	X or Y	soft	hard	hard - soft	(soft) or (hard)	 The CSP uses a high-current density argon-ion beam to prepare up to 11mm x 10 mm x 2 mm samples of 	soft or hard	 materials while preserving internal structures, voids between interfaces, adhesions between layers, and precipitates.	 The CSP uses a high-current density argon-ion beam to prepare up to 11mm x 10 mm x 2 mm samples of  soft or hard  materials while preserving internal structures, voids between interfaces, adhesions between layers, and precipitates.
7119	yes	X or Y	hard	soft	hard - soft	(hard) or (soft)	 Also, Rockin'Green detergent comes in special formulas for 	hard or soft	 water.	 Also, Rockin'Green detergent comes in special formulas for  hard or soft  water.
5340	yes	between X and Y	hard	soft	hard - soft	between (hard) and (soft)	" @ @ @ @ @ @ @ @ @ @ focus point, "" McQueen explains, "" to create a juxtaposition "	between hard and soft	.	" @ @ @ @ @ @ @ @ @ @ focus point, "" McQueen explains, "" to create a juxtaposition  between hard and soft ."
28829	yes	between X and Y	hard	soft	hard - soft	between (hard) and (soft)	 Lovins (1977) described it as a choice 	between hard and soft	 energy paths.	 Lovins (1977) described it as a choice  between hard and soft  energy paths.
3096	yes	between X and Y	hard	soft	hard - soft	between (hard) and (soft)	" "" The conflict "	between hard and soft	 news was joined.	" "" The conflict  between hard and soft  news was joined."
53298	yes	between X and Y	hard	soft	hard - soft	between (hard) and (soft)	) Try interval sessions where you alternate 	between hard and soft	 sand or a track and grass, keeping the pace the same.	) Try interval sessions where you alternate  between hard and soft  sand or a track and grass, keeping the pace the same.
6335	yes	between X and Y	soft	hard	hard - soft	between (soft) and (hard)	 Achieving identical appearance 	between soft and hard	 copy is a difficult and unsolved problem.	 Achieving identical appearance  between soft and hard  copy is a difficult and unsolved problem.
25560	yes	between X and Y	hard	soft	hard - soft	between (hard) and (soft)	 It is like the difference 	between hard and soft	 water.	 It is like the difference  between hard and soft  water.
24072	yes	between X and Y	hard	soft	hard - soft	between (hard) and (soft)	 In the past, snowboarders have been faced with a cut-and-dried choice 	between hard and soft	 boots.	 In the past, snowboarders have been faced with a cut-and-dried choice  between hard and soft  boots.
49971	yes	between X and Y	hard	soft	hard - soft	between (hard) and (soft)	 While France has oscillated 	between hard and soft	 money, Germany has built a strong, consistent coalition of bondholders and the Bundesbank.	 While France has oscillated  between hard and soft  money, Germany has built a strong, consistent coalition of bondholders and the Bundesbank.
15491	yes	both X and Y	soft	hard	hard - soft	both (soft) and (hard)	 For spring 2005, we are introducing new seaming methods for 	both soft and hard	 shells that reduce bulk, improve drape, and more significantly, improve performance in wet weather.	 For spring 2005, we are introducing new seaming methods for  both soft and hard  shells that reduce bulk, improve drape, and more significantly, improve performance in wet weather.
37347	yes	both X and Y	soft	hard	hard - soft	both (soft) and (hard)	 That is, Mary's messages contain 	both soft and hard	 aspects.	 That is, Mary's messages contain  both soft and hard  aspects.
13961	yes	both X and Y	hard	soft	hard - soft	both (hard) and (soft)	 Eliminate all debt, buy commodities, 	both hard and soft	 both to have and hold as well as for investment.	 Eliminate all debt, buy commodities,  both hard and soft  both to have and hold as well as for investment.
52458	yes	both X and Y	hard	soft	hard - soft	both (hard) and (soft)	 power, 	both hard and soft	 @ @ @ @ @ @ @ @ @ @ fight terrorism and a plurality (48%) backs U.	 power,  both hard and soft  @ @ @ @ @ @ @ @ @ @ fight terrorism and a plurality (48%) backs U.
16098	yes	both X and Y	hard	soft	hard - soft	both (hard) and (soft)	 Given this, all culture, all technologies 	both hard and soft	, are prosthetic for loss of life.	 Given this, all culture, all technologies  both hard and soft , are prosthetic for loss of life.
26558	yes	both X and Y	hard	soft	hard - soft	both (hard) and (soft)	 It was full and sculptured, looking 	both hard and soft	 at the same time, and she could n't take her eyes off of it.	 It was full and sculptured, looking  both hard and soft  at the same time, and she could n't take her eyes off of it.
17908	yes	both X and Y	hard	soft	hard - soft	both (hard) and (soft)	" Her @ @ @ @ @ @ @ @ @ @ -x16 "" box of "	both hard and soft	 pastels in a variety of colors and brands, and Art Spectrum sanded and toned pastel paper.	" Her @ @ @ @ @ @ @ @ @ @ -x16 "" box of  both hard and soft  pastels in a variety of colors and brands, and Art Spectrum sanded and toned pastel paper."
39100	yes	both X and Y	hard	soft	hard - soft	both (hard) and (soft)	 The colors are pure and vibrant, and 	both hard and soft	 pastels have distinct characteristics, which creates a wide range of textures.	 The colors are pure and vibrant, and  both hard and soft  pastels have distinct characteristics, which creates a wide range of textures.
20847	yes	either X or Y	hard	soft	hard - soft	either (hard) or (soft)	 I never tried it but from the picture, it is 	either hard or soft	 candy and the flavor is probably chocolate, black sesame or coffee.	 I never tried it but from the picture, it is  either hard or soft  candy and the flavor is probably chocolate, black sesame or coffee.
44007	yes	either X or Y	soft	hard	hard - soft	either (soft) or (hard)	 These bigticket items come in 	either soft or hard	 shapes and are adorned with everything from chunky chains to bold buckles, keys, coins, and tortoiseshell.	 These bigticket items come in  either soft or hard  shapes and are adorned with everything from chunky chains to bold buckles, keys, coins, and tortoiseshell.
53976	yes	either X or Y	hard	soft	hard - soft	either (hard) or (soft)	; 8G FIBER Wheat Berries with Orzo and Dried Cranberries 8 SERVINGS DAIRY-FREE This savory mixture is excellent made with 	either hard or soft	 wheat berries.	; 8G FIBER Wheat Berries with Orzo and Dried Cranberries 8 SERVINGS DAIRY-FREE This savory mixture is excellent made with  either hard or soft  wheat berries.
16410	yes	from X to Y	soft	hard	hard - soft	from (soft) to (hard)	 Hands that can go 	from soft to hard	.	 Hands that can go  from soft to hard .
17093	yes	from X to Y	hard	soft	hard - soft	from (hard) to (soft)	 He looked at her, his eyes immediately going 	from hard to soft	 as a slight smile raised his lips.	 He looked at her, his eyes immediately going  from hard to soft  as a slight smile raised his lips.
28601	yes	from X to Y	hard	soft	hard - soft	from (hard) to (soft)	 Like most pastelists, she often works 	from hard to soft	.	 Like most pastelists, she often works  from hard to soft .
17669	yes	from X to Y	hard	soft	hard - soft	from (hard) to (soft)	 He works 	from hard to soft	 pastel, using fixative in the early stages.	 He works  from hard to soft  pastel, using fixative in the early stages.
26810	yes	from X to Y	hard	soft	hard - soft	from (hard) to (soft)	 It will take just the push of a remote control and 30 to 60 seconds to adjust an air bed 	from hard to soft	.	 It will take just the push of a remote control and 30 to 60 seconds to adjust an air bed  from hard to soft .
23789	yes	from X to Y	soft	hard	hard - soft	from (soft) to (hard)	 In retrospect, she says her early paintings lacked an understanding of the importance of varying edges 	from soft to hard	.	 In retrospect, she says her early paintings lacked an understanding of the importance of varying edges  from soft to hard .
40857	yes	from X to Y	hard	soft	hard - soft	from (hard) to (soft)	 The music calmed her down, especially the sonatas that swung 	from hard to soft	, from high notes in cascades down to low ones.	 The music calmed her down, especially the sonatas that swung  from hard to soft , from high notes in cascades down to low ones.
4657	yes	X and Y	light	heavy	heavy - light	(light) and (heavy)	 // There were 	light and heavy	 rifles standing upright behind glass in the mahogany gun cabinet, and an empty slot where a double-barreled shotgun had fitted.	 // There were  light and heavy  rifles standing upright behind glass in the mahogany gun cabinet, and an empty slot where a double-barreled shotgun had fitted.
4744	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 12 The variable 	heavy and light	 chains of this antibody were cloned and sequenced.	 12 The variable  heavy and light  chains of this antibody were cloned and sequenced.
18623	yes	X and Y	light	heavy	heavy - light	(light) and (heavy)	 His funeral was 	light and heavy	 at the same time, with laughs of good memories and the stillness while two Marines gave a flag to Esther.	 His funeral was  light and heavy  at the same time, with laughs of good memories and the stillness while two Marines gave a flag to Esther.
46714	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 Though yields are not extremely high and trees alternate 	heavy and light	 bearing years, pistachios are high in fat and a good food energy value, especially given their ability to thrive in difficult climates.	 Though yields are not extremely high and trees alternate  heavy and light  bearing years, pistachios are high in fat and a good food energy value, especially given their ability to thrive in difficult climates.
33835	yes	X and Y	light	heavy	heavy - light	(light) and (heavy)	 Results indicate a significant difference in highest heart rate means for those carrying 	light and heavy	 instruments.	 Results indicate a significant difference in highest heart rate means for those carrying  light and heavy  instruments.
41717	yes	X and Y	light	heavy	heavy - light	(light) and (heavy)	 The result was the appearance of a veritable military machine, a complex body of professional hired killers arranged as pikemen, light infantry, missile troops and 	light and heavy	 cavalry.	 The result was the appearance of a veritable military machine, a complex body of professional hired killers arranged as pikemen, light infantry, missile troops and  light and heavy  cavalry.
28237	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 LA's 	heavy and light	 rail system is also surprisingly extensive.	 LA's  heavy and light  rail system is also surprisingly extensive.
40681	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 The mean time that the activity level of subjects of both the 	heavy and light	 instrument groups fit into the different zones of the Activity Pyramid is shown in Table 2.	 The mean time that the activity level of subjects of both the  heavy and light  instrument groups fit into the different zones of the Activity Pyramid is shown in Table 2.
6330	yes	X and Y	light	heavy	heavy - light	(light) and (heavy)	 Accordingly, this time only the heavy labeled form of the CGE1 @ @ @ @ @ @ @ @ @ @ this was again the case for both, 	light and heavy	 labeled HSP70B peptides.	 Accordingly, this time only the heavy labeled form of the CGE1 @ @ @ @ @ @ @ @ @ @ this was again the case for both,  light and heavy  labeled HSP70B peptides.
29369	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 Mean heart rates for subjects carrying 	heavy and light	 instruments were calculated and compared in an analysis of variance to determine if there was @ @ @ @ @ @ @ @ @ @ level of.	 Mean heart rates for subjects carrying  heavy and light  instruments were calculated and compared in an analysis of variance to determine if there was @ @ @ @ @ @ @ @ @ @ level of.
50087	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 While the 	heavy and light	 labeled form of the HSP70B peptide were detected at equal intensities, only the light labeled form of the CGE1 peptide (from -ATP extracts) was found.	 While the  heavy and light  labeled form of the HSP70B peptide were detected at equal intensities, only the light labeled form of the CGE1 peptide (from -ATP extracts) was found.
15126	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 Footsteps pound 	heavy and light	 while the other kids climb on, most of them heavy and slow, a few light and skittering like bright leaves while the din of their voices goes high and low.	 Footsteps pound  heavy and light  while the other kids climb on, most of them heavy and slow, a few light and skittering like bright leaves while the din of their voices goes high and low.
24294	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 Increased public funding has been invested in 	heavy and light	 rail, and major employers are now required to locate new facilities near transit stops.	 Increased public funding has been invested in  heavy and light  rail, and major employers are now required to locate new facilities near transit stops.
32587	yes	X and Y	light	heavy	heavy - light	(light) and (heavy)	 Pairs of opposites form dual series such as sun and moon, high and low, light and dark, right and left, 	light and heavy	, hot and cold, wet and dry, male and female, superior and inferior.	 Pairs of opposites form dual series such as sun and moon, high and low, light and dark, right and left,  light and heavy , hot and cold, wet and dry, male and female, superior and inferior.
38301	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 The Sacred Band was now surrounded, with Macedonian 	heavy and light	 cavalry at its rear and peltasts closing at its front.	 The Sacred Band was now surrounded, with Macedonian  heavy and light  cavalry at its rear and peltasts closing at its front.
14778	yes	X and Y	heavy	light	heavy - light	(heavy) and (light)	 Feedback provided by John, which describes the throw, enables Kevin to comprehend the flight distance of 	heavy and light	 objects.	 Feedback provided by John, which describes the throw, enables Kevin to comprehend the flight distance of  heavy and light  objects.
20192	yes	X and Y	light	heavy	heavy - light	(light) and (heavy)	 I felt 	light and heavy	 at the same time, unsure if I was about to fall down or float to the ceiling.	 I felt  light and heavy  at the same time, unsure if I was about to fall down or float to the ceiling.
47332	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 Toss in garlic, onion, shrimp, lobster, meatballs, sausage-you name it-and you have a meal as big or small, as 	light or heavy	, as spicy or plain, as befits your appetite.	 Toss in garlic, onion, shrimp, lobster, meatballs, sausage-you name it-and you have a meal as big or small, as  light or heavy , as spicy or plain, as befits your appetite.
14791	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 Feels solid to hold, not too 	light or heavy	.	 Feels solid to hold, not too  light or heavy .
36225	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 Sometimes I write for others and sometimes I write simply to pour from my heart what is there - whether sad, happy, 	light or heavy	.	 Sometimes I write for others and sometimes I write simply to pour from my heart what is there - whether sad, happy,  light or heavy .
4041	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 # LUGGAGE SALESMAN # Are you traveling 	light or heavy	?	 # LUGGAGE SALESMAN # Are you traveling  light or heavy ?
52286	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 markets must meet the specifications necessary to transport any oil, no matter if it's 	light or heavy	.	 markets must meet the specifications necessary to transport any oil, no matter if it's  light or heavy .
28006	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 Just like adults, children come in many shapes and sizes and your child may well be tall, short, 	light or heavy	, compared to others his age.	 Just like adults, children come in many shapes and sizes and your child may well be tall, short,  light or heavy , compared to others his age.
30793	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 None of the shoes we tested was especially 	light or heavy	, and weight seemed to matter little in overall performance.	 None of the shoes we tested was especially  light or heavy , and weight seemed to matter little in overall performance.
