sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
3901;no;X or Y;detached;high;high - low;" "" You should n't feel ";detached or high;" on these drugs, "" says Ruth E.";
26627;no;X or Y;high;high;high - low; It was n't until I was in junior ;high or high; school that my mom started treating me like I was fat and unattractive, and I believed her.;
6276;no;X or Y;low;threatened;high - low;" According to Corollary 1, successful intergroup discrimination may lead to an increase in self-esteem; according to Corollary 2, ";low or threatened; self-esteem may motivate increased intergroup discrimination.;
43345;no;X or Y;free;high;high - low; There are new healthy products coming @ @ @ @ @ @ @ @ @ @ reduced-fat or fat-free, low or no sodium, sugar-;free or high; in fiber.;
40657;no;X or Y;high;higher;high - low; The market is saying that prices that ;high or higher; are not that remote a possibility.;
1587;no;X or Y;cheap;low;high - low;" "" He reiterated to McCracken the same line we have heard from CEO Tim Cook -- that Apple "" would n't make something ";cheap or low; quality.;
19216;no;X or Y;low;moderate;high - low; However, ;low or moderate; values for price elasticity estimates in Table 7 indicate a relatively limited degree of flexibility within the industries to adjust to rising energy prices within the short run.;
23206;no;X or Y;elementary;high;high - low; In addition, if you teach ;elementary or high;" school students, be certain to look for the specialized suggestions "" For More Advanced Students "" and "" For Younger Students "" listed at the end of each lesson.";
37146;no;X or Y;unemployed;low;high - low; Texas is already over-run with illegals and the left are trying to flood the nation with even more of these ;unemployed or low; wage earners.;
28640;no;X or Y;low;moderate;high - low;" Likewise, modest tax increases have "" a small economic growth impact when tax rates are ";low or moderate;", "" argue economists Nir Jaimovich of Duke University and Sergio Rebelo of Northwestern University in a study.";
49335;no;X or Y;low;insecure;high - low; When I felt ;low or insecure; and needed someone to pull me through, I subconsciously imagined this guy, living inside of me, who was there for support.;
5104;no;X or Y;toxic;high;high - low; <h> What is a ;toxic or high; risk backlink?;
15035;no;X or Y;high;moderate;high - low; Fish and Wildlife Service uses a 12-point @ @ @ @ @ @ @ @ @ @ ;high or moderate; to low) and by immediacy (imminent or nonimminent) of threat and secondarily by taxonomic distinctness (e.;
3629;no;X or Y;low;moderate;high - low;" "" We defined ('in the clear') as metros with positive year-on-year asking-price growth and a ";low or moderate; share of homes in foreclosure.;
31367;no;X or Y;mean;low;high - low; Of a truth, one who had learned to be independent of this sort of thing would be loath to attempt anything ;mean or low;, either in word or deed.;
23350;no;X or Y;low;inconsistent;high - low; In contrast, more ephemeral aggregations were characterized by ;low or inconsistent; veliger densities (particularly late-stage larvae), and were generally outside primary tidal current pathways.;
44688;no;X or Y;aerobic;low;high - low; They engaged in either a non-;aerobic or low; intense exercise program.;
32950;no;X or Y;low;ambiguous;high - low; Persons of traditionally ;low or ambiguous; social status in the pre-colonial system, for example, smiths and former slaves, are preferred as confidants and go-betweens in love affairs and marriage negotiations.;
53929;no;X or Y;elementary;high;high - low;9 percent had ;elementary or high; school education.;
20966;no;X or Y;retail;low;high - low; I remember getting called by Wal-Mart after putting out 30 apps or at every ;retail or low; @ @ @ @ @ @ @ @ @ @ other call from that round.;
29760;no;X or Y;low;neutral;high - low; Moreover, some 72% of the preservice teachers gave a ;low or neutral; priority to disciplinary mastery.;
28664;no;X or Y;high;higher;high - low; Lipton said several other studies suggested that the crime rates for people using crack are as ;high or higher;.;
2995;no;X or Y;high;higher;high - low;" "" That's as ";high or higher;" than you'd find in Boston, "" says Max Essex, chair of the Harvard AIDS Institute.";
44660;no;X or Y;normal;low;high - low;" They do exist; fat people with ";normal or low;, blood pressure, normal cholesterol, lung function, who are n't diabetic?;
16487;no;X or Y;easy;low;high - low; Having a standard ten lessens the merit of getting a nomination, and I feel the magic number is too ;easy or low; because nine nominees is just as ridiculous.;
52811;no;X or Y;low;moderate;high - low; those in ;low or moderate; risk), one can assume a linear relation with an absolute benefit proportional to the baseline risk.;
7819;no;X or Y;mid;low;high - low; And how does this mid bend point compare to some other company's ;mid or low; or high bend point?;
42169;no;X or Y;low;shallow;high - low;" The stairs contain 2 varieties of steps; 8 ";low or shallow; type steps (7.;
29426;no;X or Y;low;medium;high - low; Melt the chocolate in @ @ @ @ @ @ @ @ @ @ (Or microwave on ;low or medium; power, stirring every 20 seconds.;
47161;no;X or Y;high;expensive;high - low; To some I change what they consider very ;high or expensive;, and some I charge nothing.;
50205;no;X or Y;loud;low;high - low; Who ever thought of calling the sense of seeing black or white, the sense of hearing ;loud or low;, or the sense of tasting sweet or bitter?;
32048;no;X or Y;banked;low;high - low; Open the windows so you do n't roast yourself along with supper, and perk up a ;banked or low;, heating-type, hardwood-log fire until it's brisk enough to maintain a deep bed of live coals.;
22435;no;X or Y;normal;high;high - low; If the blood sugar is ;normal or high; during this time period, the dawn phenomenon is more likely to be the cause.;
14738;no;X or Y;high;intermediate;high - low; Faro has two different models with accuracy for very ;high or intermediate; precision applications.;
22546;no;X or Y;elementary;high;high - low; If they received this label in ;elementary or high; school, certain expectations probably emerged from parents, peers, teachers and self.;
38128;no;X or Y;high;preparatory;high - low; The Iowa census card also divided the experience into separate queries on years spent in four different types of institutions: common schools, grammar schools, ;high or preparatory; schools, and colleges.;
41672;no;X or Y;negative;low;high - low;" The respondents were asked to respond to each question by completing a series of 5-point scales with a rating of "" 1 "" indicating a ";negative or low; response (e.;
36637;no;X or Y;high;medium;high - low; Students having secondary social network centrality had either medium centrality in a high-centrality cluster, or ;high or medium; centrality in a medium-centrality cluster.;
52843;no;X or Y;low;nonexistent;high - low; today, most have ;low or nonexistent; standards.;
36916;no;X or Y;moderate;high;high - low; Sympathy increased with regulation for boys who were ;moderate or high; in general emotional intensity.;
23574;no;X or Y;high;middle;high - low; In junior ;high or middle; school one has MathCounts.;
33667;no;X or Y;low;low;high - low; Reduce heat to medium-;low or low;, so the sauce gently simmers.;
44225;no;X or Y;high;higher;high - low; These results provide one explanation for the fact that members of low-status groups manifest self-concepts as ;high or higher; than do members of @ @ @ @ @ @ @ @ @ @).;
16648;no;X or Y;low;super;high - low; He could shoot super ;low or super; high.;
30042;no;X or Y;middle;high;high - low; Music teachers whose math is rusty can consult with a math teacher or ask their students -- most ;middle or high; school students can work with proportions and ratios.;
18402;no;X or Y;middle;low;high - low; High SES subjects were likely to weigh themselves more frequently than ;middle or low; SES subjects.;
36717;no;X or Y;low;medium;high - low; Such a search @ @ @ @ @ @ @ @ @ @ theoretical framework at a ;low or medium; level of abstraction.;
44624;no;X or Y;high;high;high - low; They contain performance examples of either elementary, junior ;high or high; school students in natural settings.;
24782;no;X or Y;wide;high;high - low; It also helps steady the swing and sustain the follow-through needed on a ;wide or high; dove.;
26676;no;X or Y;low;normal;high - low; It was shown in the AMORIS study that apoA1 and apoB might be of greatest value in predicting the risk of myocardial infarction especially in patients having ;low or normal; LDL cholesterol level 4.;
53799;no;X or Y;low;moderate;high - low;4 trillion from Medicaid and other health care programs for people with ;low or moderate;" incomes, according to analysis from the &lt;a href= "" http: **29;26179;TOOLONG.";
21342;no;X or Y;high;large;high - low; I undertake the rule of training to refrain from a ;high or large; sleeping-place.;
6275;no;X or Y;moderate;low;high - low; According to Blair and Conforti, application occurred weekly during times of high disease pressure, and biweekly during ;moderate or low; disease pressure periods.;
30070;no;X or Y;crazy;high;high - low; My God, I thought, this guy is either stone ;crazy or high;.;
29235;no;X or Y;high;higher;high - low; Married women, men, independents, Catholics, evangelicals -- they all went for Romney in percentages as ;high or higher; than the groups which voted for McCain in 2008.;
42021;no;X or Y;low;nonexistent;high - low; The signal strength was ;low or nonexistent;.;
497;no;X or Y;flat;high;high - low; ;flat or high; lands, seems similar, Permaculturists manage to create effective microclimates, trees keep condensation /dew returning to the ground, and then shade it from evaporation in the day.;
14806;no;X or Y;average;high;high - low; Females with low self-esteem are twice as likely to develop depression following a stressful life event than those with ;average or high; self-esteem (Andrews, 1998).;
30823;no;X or Y;low;nonexistent;high - low; Nontariff barriers are of comparatively @ @ @ @ @ @ @ @ @ @ industrial economies had ;low or nonexistent; tariffs, including Great Britain.;
35373;no;X or Y;low;insignificant;high - low; Since glucose metabolism is high, fat burning is ;low or insignificant;.;
51986;no;X or Y;high;unavailable;high - low; has been extremely ;high or unavailable; at all.;
15823;no;X or Y;moderate;high;high - low; From this perspective, Nicaraguan civil-military relations appear to have made more progress than one might have concluded given the initial finding that military prerogatives were still ;moderate or high; in seven of the eleven areas evaluated.;
40575;no;X or Y;low;intermediate;high - low; The main aim was to assess the safety of withholding anticoagulant therapy in patients with ;low or intermediate; clinical probability of PE and negative findings on spiral CT and leg ultrasonography.;
47026;no;X or Y;low;medium;high - low; To cook, add the same amount of water to the soaked beans and simmer on ;low or medium; heat until tender (one to four hours) or according to directions.;
33914;no;X or Y;moderate;high;high - low; Right now, experts are leaning toward recommending aspirin only for women at ;moderate or high; risk.;
6865;no;X or Y;low;fair;high - low; All of the societies with human sacrifice, however, had ;low or fair; agriculture potential (as opposed to good or excellent), and all were in the mid-range of measures of agricultural potential.;
2077;no;X or Y;rural;high;high - low;" "" If you're using a standardized test, we could look at national scores and I could tell you what type of neighborhood the scores came from - whether it was urban or ";rural or high; poverty.;
7548;no;X or Y;low;nonexistent;high - low; Analysts who indicate the ;low or nonexistent; status of representational play in many cultures (e.;
6239;no;X or Y;high;primary;high - low; About half of all parents in Shanghai have only junior ;high or primary; school education, but the majority expect their children to go to college, official surveys show.;
9258;no;X or Y;high;middle;high - low; As they enter junior ;high or middle; school, homework considerations further reduce the time available for free play.;
24381;no;X or Y;low;moderate;high - low; Information from both sources confirms eight air bag-related driver deaths and a passenger death in crashes of ;low or moderate; severity (barrier-equivalent speeds slower than 20 mph).;
31268;no;X or Y;sweating;high;high - low; Now, when I use milk of mag, I @ @ @ @ @ @ @ @ @ @ ;sweating or high; humidity, I am still shine free!;
38757;no;X or Y;low;middle;high - low;" The best loans: (1) home-equity loans; (2) government-financed Perkins or Stafford loans, available to students with ";low or middle; incomes.;
13832;no;X or Y;low;unsatisfactory;high - low; Each school will be rated excellent, high, average, ;low or unsatisfactory;.;
23273;no;X or Y;low;nonexistent;high - low; In an earlier study, Lictra-Kleckler and Waas (1993) reported that adolescents who perceived their friends as supportive tended to experience less depression than those who rated peer support as ;low or nonexistent;.;
32974;no;X or Y;unexamined;low;high - low; Phinney and Kohatsu (1997) found that low self-regard and feelings of inadequacy accompany ;unexamined or low; ethnic identity, whereas more developed levels of ethnic identity typically are associated with positive self-concept and an absence of psychological distress.;
48417;no;X or Y;free;low;high - low; We have Windows Movie Maker on our netbooks in my district, and the experience is subpar when compared to many of the ;free or low; cost (less than $5) apps on the iPad.;
21068;no;X or Y;wide;high;high - low; I snapped a couple of shots off at him, but they missed ;wide or high;.;
8689;no;X or Y;low;moderate;high - low; Application of pressures for ;low or moderate; durations is acceptable for intact skin.;
44915;no;X or Y;low;lonely;high - low; They often do whenever I feel // particularly ;low or lonely; or poorly financed.;
35466;no;X or Y;free;low;high - low; Skim milk, fat free yogurt, fat ;free or low; fat cheeses are all good sources.;
21274;no;X or Y;high;significant;high - low; I think you could think of this as being caused by the racemic material being much less soluble than one enantiomer, especially for serine (99+%) but ;high or significant; for six others.;
33838;no;X or Y;high;high;high - low; Results revealed that elementary school teachers reported significantly greater satisfaction with school counseling services than either middle/junior ;high or high; school teachers (F = 4.;
5458;no;X or Y;high;higher;high - low; @ @ @ @ @ @ @ @ @ @ to supernatural causes at rates as ;high or higher; than juveniles.;
53603;no;X or Y;elementary;high;high - low;, to liars and to future vulture capitalists in your ;elementary or high; school?;
37581;no;X or Y;low;nonexistent;high - low; That's because these folks qualify for so-called extra help, which means they will have ;low or nonexistent; premiums and @ @ @ @ @ @ @ @ @ @ to basic plans.;
42624;no;X or Y;partial;high;high - low; The variegation is most pronounced in full sun but develops nicely in ;partial or high;, filtered shade.;
39363;no;X or Y;moderate;low;high - low; The decline simply was less marked than for women who were ;moderate or low; in negative emotional intensity.;
62;no;X or Y;Drunk;high;high - low; ;Drunk or high; or in any case completely out of it.;
167;no;X or Y;High;low;high - low; ;High or low; expectations will not determine whether or not a realationship will thrive.;
21086;no;X or Y;high;high;high - low; I started off wanting to teach junior ;high or high; school, but no one would hire me.;
11526;no;X or Y;average;high;high - low; But the existence of serious academic problems, even among those with ;average or high; IQs, raised the likelihood of finding delinquency only among black youths.;
23821;no;X or Y;low;absent;high - low; In some cases where telomerase activity was ;low or absent;, children had spontaneous remissions, says Shay.;
53486;no;X or Y;low;nonexistent;high - low;, become demotivated), they are n't willing to sacrifice the time (on the side of the day job they often have to hold) for the ;low or nonexistent; compensation that comes with their art work.;
53431;no;X or Y;low;medium;high - low;, 1997, Experiments 1-3), ;low or medium; taxonomic frequency items were presented for study and high taxonomic frequency items were typically the intrusions that were found.;
40988;no;X or Y;high;standard;high - low; The number five Westinghouse LTV-32w6 was third in our screen tests, displaying sharp pictures with natural tones regardless of whether the source was ;high or standard; definition.;
22886;no;X or Y;high;thick;high - low;" Immediately, the animals begin to speak "" in their different voices, low or ";high or thick;" or clear "" (Lewis 104), and their modes of discourse are as diverse and multi-accentual as those of the human characters.";
22438;no;X or Y;high;wide;high - low; If the bullet goes ;high or wide;, it's back to camp to re-zero.;
40576;no;X or Y;low;intermediate;high - low; The main aim was to assess the safety of withholding anticoagulant treatment in patients with ;low or intermediate; clinical probability of PE and negative findings on spiral CT and ultrasonography.;
37862;no;X or Y;GED;high;high - low; The 16-week program provides low-income young adults ages 18 to 21 the opportunity to work toward a ;GED or high; school diploma and learn job and life skills that will prepare them for employment or college.;
23682;no;X or Y;intermediate;high;high - low; In order to teach in a California public school (elementary, ;intermediate or high; school), you must have both a college degree and a teaching credential.;
7579;no;X or Y;high;middle;high - low; And I am really disgusted by the ;high or middle;" class white people, you know, the "" typical americans "" those they show us in the stupid TV series wich polluate our screens.";
33834;no;X or Y;transitional;low;high - low; Results in the ideological domain show that the sample is mostly classified as ;transitional or low; profile moratorium.;
15199;no;X or Y;increasing;high;high - low;" For a stock market to be considered a "" real "" rally the increasing market has to be broad based with ";increasing or high; volumes.;
4367;no;X or Y;low;inaccurate;high - low; (n55) Further, the problem with the ;low or inaccurate; consumption values is amplified because AWQC development methodology historically has failed to take into account the actual level of bio-accumulation of contaminants in fish.;
29880;no;X or Y;medium;low;high - low;" Most of the current OC use in the Nurses'Health Study cohort dates to the late 1970s and early 1980s; the preparations available at that time contained ";medium or low; doses of oestrogen.;
37430;no;X or Y;free;low;high - low; That rules out most Health Maintenance Organizations which are ;free or low; cost because their overworked counselors are usually weeks away from taking new couples, and they tend to schedule follow-up appointments weeks apart.;
32708;no;X or Y;low;intermediate;high - low; Patients with negative spiral CT and ultrasonography and clinically assessed as having a ;low or intermediate; clinical probability were left untreated.;
1782;no;X or Y;jittery;low;high - low;" "" Hurlyburly "" is long @ @ @ @ @ @ @ @ @ @ has more lines than Hamlet, all issued while either high and ";jittery or low; and listless in the aftermath.;
53800;no;X or Y;low;moderate;high - low;4 trillion from Medicaid and other health care programs for people with ;low or moderate; incomes, according to analysis from the Center on Budget and Policy Priorities.;
6029;no;X or Y;low;opposite;high - low; A score from 20 to 40 indicates a ;low or opposite; preference, while a score between 60 and 80 indicates a high preference.;
36087;no;X or Y;high;higher;high - low; Some programming -- including business shows on CNBC, some ESPN football games and special events on MTV or VH1 -- can command rates as ;high or higher; than those on broadcast networks.;
169;no;X or Y;High;low;high - low; ;High or low;, Mr.;
30501;no;X or Y;low;nonexistent;high - low; New York had experienced a hiatus of 40 years during which immigration was ;low or nonexistent;.;
6959;no;X or Y;low;nonexistent;high - low; All the earlier cases demonstrate that Clinton's general moral standards are ;low or nonexistent;.;
33579;no;X or Y;moderate;high;high - low; Rats in the lowest @ @ @ @ @ @ @ @ @ @ injection than did rats in the ;moderate or high; hedonic conditions while all other factors were held equal.;
45707;no;X or Y;anxious;high;high - low; This indicates that the attentional bias towards the processing of threat-related material observed in clinically ;anxious or high; Trait-Anxious subjects can be induced in initially nonanxious subjects.;
15285;no;X or Y;high;moderate;high - low; For example, a 1 priority was assigned to problems with ;high or moderate; frequency of occurrence and high impact on task completion.;
32481;no;X or Y;high;high;high - low; Over medium-;high or high; heat, bring the cooker up to pressure.;
31429;no;X or Y;elementary;high;high - low; Of the population currently enrolled in school, 12% are in pre-school, 56% are in ;elementary or high; school, 32% are enrolled in college or graduate school.;
50487;no;X or Y;elementary;high;high - low;" With rhetoric we hear echoed today, they insisted that faculty's "" experience in teaching ";elementary or high; school classes.;
42635;no;X or Y;low;nonexistent;high - low; The vehicle is always under warranty and maintenance costs should be ;low or nonexistent;.;
18424;no;X or Y;high;elementary;high - low; Higher proportions of high school teachers than of junior ;high or elementary; school teachers cite lack of parental support and the social problems facing students as major factors in leaving teaching.;
43460;no;X or Y;low;negative;high - low; There have been very difficult periods of ;low or negative; growth, and these were only resolved by terrible worsening of domestic imbalances and rising debt.;
15633;no;X or Y;sacred;high;high - low; Formulas fashion themselves as Paths do, as beaten Highways, leading toward some ;sacred or high; object, whither many men are bent.;
11170;no;X or Y;low;stagnant;high - low; But it does imply ;low or stagnant; growth that slows our improvement in living standards.;
37184;no;X or Y;low;moderate;high - low; Thanks to @ @ @ @ @ @ @ @ @ @ in shale rock, the nation's output has surged and energy experts almost unanimously forecast that prices will remain ;low or moderate; for a generation.;
8441;no;X or Y;organic;high;high - low; And you do n't have to go all ;organic or high; end.;
30676;no;X or Y;high;middle;high - low; No more experiments with junior/senior ;high or middle; schools.;
26746;no;X, not Y;low;audible;high - low; It was very ;low, not audible; to normal ears, butthere it was.;
19616;no;X, not Y;low;fit;high - low; I am after all only an orc -- the lowliest of the ;low, not fit; to lick your boots.;
53144;no;between X and Y;academic;high;high - low;") "" Intellectual ability does n't necessarily mean students automatically understand the difference ";between academic and high;" school culture, "" Davis says.";
43750;no;between X and Y;elementary;high;high - low; There were no significant differences between elementary and middle school students or ;between elementary and high; school students.;
3454;no;between X and Y;low;middle;high - low;" "" This growth was not experienced by much of America and many state policies served to widen the gaps ";between low and middle; income households and those on the top.;
41175;no;between X and Y;high;popular;high - low; The paper celebrated with an inch-high headline: @ @ @ @ @ @ @ @ @ @ most rich countries, the old distinction ;between high and popular; culture is breaking down.;
24192;no;between X and Y;high;medium;high - low; In this earlier study, differences ;between high and medium; exercise intensities were not observed when considering exercise intensity as being a percent of estimated VO 2 max.;
16504;no;between X and Y;mediocre;high;high - low; Having the basic knowledge of our craft and knowing how go into detail with problems, is what makes the difference ;between mediocre and high; quality results.;
8702;no;between X and Y;elementary;high;high - low; Approximately 75 percent of children experience some sort of bullying ;between elementary and high; school, with physical bullying peaking during the middle school years.;
53663;no;between X and Y;high;average;high - low;03, with again the majority of the overall difference in recall ;between high and average; ability students found in the male sample, while females did not differ overall.;
22557;no;between X and Y;high;moderate;high - low; If this is the case other more sensitive procedures, like incorporating more discernable hedonic values in the CS's, may be required to differentiate ;between high and moderate; hedonic value.;
35343;no;between X and Y;normal;high;high - low; Since BP can vary over a wide range in healthy people, there is no sharp cut-off ;between normal and high;.;
46087;no;between X and Y;moderate;low;high - low; This may explain our finding that the @ @ @ @ @ @ @ @ @ @ in using environmental action strategies were ;between moderate and low;.;
21137;no;between X and Y;low;warm;high - low; I switched ;between low and warm; throughout the process.;
24390;no;between X and Y;low;moderate;high - low; Initial analyses showed no association ;between low and moderate; levels of agreement with this statement and drinking frequency.;
649;no;both X and Y;sweet;high;high - low;" "" "" Fifteen dollars, daddy, "" she said in a voice ";both sweet and high;.;
9789;no;both X and Y;high;middle;high - low; Basu (1962:88) and Sarma (1964:200-201) reported that ;both high and middle; castes had almost identical proportions of joint family households in the villages of West Bengal they studied.;
26577;no;both X and Y;middle;high;high - low; It was implemented in ;both middle and high; schools and involved continually monitoring and assessing students'level of school engagement and providing a mentor to help them reengage.;
1063;no;both X and Y;high;unpredictable;high - low;" "" Another reason estimates for new reactors have been ";both high and unpredictable; is the atrophy of nuclear expertise and the dwindling number of suppliers, which has led to labor shortages and supply bottlenecks.;
23858;no;both X and Y;standard;high;high - low; In tests at ;both standard and high; definition, this model produced pleasingly saturated colors, sharp pictures, and nuanced details.;
52624;no;both X and Y;middle;high;high - low; studies that focus on ;both middle and high; school students and include adequate numbers of @ @ @ @ @ @ @ @ @ @ 2001).;
7288;no;both X and Y;middle;high;high - low; Although teachers at the three school levels reported using traditional techniques about half of the time, elementary teachers use these assessments significantly less frequently than do ;both middle and high; school teachers.;
39739;no;both X and Y;high;moderate;high - low; The findings also indicate that ;both high and moderate; test anxiety subjects in the treatment and control groups responded differently.;
46894;no;both X and Y;low;symmetrical;high - low; Thus, the engine and drivetrain setup that results is ;both low and symmetrical;.;
52844;no;both X and Y;middle;high;high - low; told me that these elite schools exist at ;both middle and high; school levels and that parents are desperate to get their child into them (recall China's one-child policy).;
6640;no;both X and Y;elementary;high;high - low; After teaching for some years at ;both elementary and high; school levels, she did graduate studies at the University of Notre Dame.;
24015;no;both X and Y;delicious;low;high - low; In the interest of maintaining flavor and good health, we offer you recipes for six main dishes-from pizzas to casseroles-that are ;both delicious and low; in fat.;
53889;no;both X and Y;low;modest;high - low;7 million jobs lost between 2001 @ @ @ @ @ @ @ @ @ @ spending by the federal government is ;both low and modest;.;
7898;no;both X and Y;popular;high;high - low; And it still seems unfair to characterize Pinker as @ @ @ @ @ @ @ @ @ @ ;both popular and high; art, and assumes his readers will derive pleasure from these references.;
38340;no;both X and Y;middle;high;high - low; The Teacher Institute brings ;both middle and high; school math and science teachers together for classes, projects, and a chance to compare notes.;
18688;no;both X and Y;high;broad;high - low; His head was large, the forehead ;both high and broad;, and the hair abundant.;
26195;no;both X and Y;low;elevated;high - low; It warns homeowners at ;both low and elevated; carbon monoxide levels and even works during a power outage.;
43239;no;both X and Y;low;larger;high - low; There are ;both low and larger; capacity forklifts.;
15867;no;both X and Y;mediocre;high;high - low; Further complicating the situation is the fact that objects of ;both mediocre and high; quality could coexist within a single atelier, as we shall see later.;
7064;no;either X or Y;middle;low;high - low; Along with the video segments, teachers were presented vignettes that described the children as ;either middle or low; socioeconomic status.;
30623;no;either X or Y;asleep;high;high - low; No light was burning in Shelly's place, which meant she was ;either asleep or high;.;
6860;no;either X or Y;low;unlit;high - low; All of the lights were ;either low or unlit;.;
54032;no;either X or Y;free;low;high - low;It's ;either free or low; cost (I've @ @ @ @ @ @ @ @ @ @ me).;
14856;no;either X or Y;elementary;high;high - low; Fighting increases during the middle school years, and more students are bullied in middle school than in ;either elementary or high;" school (Juvonen, Le, Kaganoff, Augustine, &; Constant, 2004).";
26926;no;either X or Y;delusional;low;high - low; It's ;either delusional or low; IQ.;
19262;no;either X or Y;moderate;high;high - low; However, as the current investigation demonstrates, compared to a control group n;either moderate or high; intensity exercise reduces psychological distress.;
35979;no;either X or Y;elementary;high;high - low; Some educators are pushing for eliminating middle schools and absorbing the grades into ;either elementary or high; schools.;
1697;no;either too X or too Y;high;sweet;high - low;" "" Her voice was clear but warm and n";either too high or too sweet;.;
34657;no;from X to Y;preschool;high;high - low; She has taught on studio sets and in public schools ;from preschool to high; school.;
40894;no;from X to Y;high;extreme;high - low; The need for automation has gone ;from high to extreme;" -- every critical organization must automate their assessment of whether their attack posture is weak, "" said RedSeal Networks chief technology officer Dr.";
6139;no;from X to Y;elementary;high;high - low; A trend was noted in the regression results suggesting that substance use behaviors became more frequent as youth advanced ;from elementary to high; school.;
42611;no;from X to Y;poor;high;high - low; The usefulness of pain relieved by sitting for predicting presence of spinal stenosis ranges ;from poor to high; (32).;
23513;no;from X to Y;elementary;high;high - low; In girls, this pattern of attribution of success and failure with respect to science and mathematics increases ;from elementary to high; school.;
34200;no;from X to Y;traditional;high;high - low; Schwam's displays range ;from traditional to high; tech.;
10179;no;from X to Y;high;normal;high - low;" Benson found that regular meditation and evocation of what he calls the "" relaxation response "" can lower blood pressure ";from high to normal; levels.;
7225;no;from X to Y;central;high;high - low; Although exposure factors are @ @ @ @ @ @ @ @ @ @ (typically a range ;from central to high; end values) can be used when site-specific values are not available.;
47932;no;from X to Y;elementary;high;high - low; Verbal abuse rates remain constant ;from elementary to high; school.;
14081;no;from X to Y;elementary;high;high - low; Especially when Turkish educational system is considered, ;from elementary to high; school, it can be easily seen that the educational system is based on a centralized, standardized and predetermined programs.;
33385;no;from X to Y;elementary;high;high - low; Public schools ;from elementary to high; school levels have been active in the program since its inception.;
40248;no;from X to Y;homey;high;high - low; The inevitable conversion of warehouses into lofts followed, and the Strip morphed ;from homey to high; style.;
42503;no;from X to Y;low;mid;high - low; The transition ;from low to mid; marsh occurs approximately halfway between these elevations and mid marsh can persist at elevations lower than 0 m MHHW 62.;
13806;no;from X to Y;vulnerable;high;high - low;" Each model has its own strengths and weaknesses; for instance, the pure merchant-refining model ranges ";from vulnerable to high; volatility in absolute oil price.;
29407;no;from X to Y;bright;low;high - low; Medium light is best, but it can take anything ;from bright to low;.;
12636;no;more X than Y;likely;high;high - low; College-aged adults are ;more likely than high; schoolers to purchase their books, but are also more likely to borrow books from friends and family.;
16224;no;more X than Y;mysterious;high;high - low; Government can help a bit through tax breaks for education -- but ultimately the cure for low working wages may be nothing ;more mysterious than high; personal diligence.;
23349;no;more X than Y;likely;high;high - low; In contrast, middle school students were ;more likely than high;" school students to choose to participate in physical education because "" I like learning new games and activities "" (middle school, 70.";
41062;no;more X than Y;asymptomatic;low;high - low; The only benefit to having low blood pressure as opposed to high blood pressure is that high blood pressure tends to be ;more asymptomatic than low; blood pressure.;
36035;no;more X than Y;difficult;high;high - low; Some of the reading and writing requirements in college will be ;more difficult than high; school but the college schedule offsets the difficulty.;
31602;no;more X than Y;sensible;high;high - low; On the contrary, I find it consolidating, consoling - and much ;more sensible than high; summer.;
28975;no;more X than Y;important;high;high - low; Makers of other statins do claim that they can reduce heart disease but, interestingly @ @ @ @ @ @ @ @ @ @ factors may be ;more important than high; cholesterol.;
29515;no;more X than Y;likely;high;high - low; Middle school students were ;more likely than high;" school students to agree with; "" I participate in Physical Education because I am getting better at physical activities "" (middle school, 52.";
18404;no;more X than Y;accurate;high;high - low; High athletic experience males were ;more accurate than high; athletic experience females, and low athletic experience females were the least accurate followed by low athletic experience males.;
42681;no;more X than Y;difficult;high;high - low; The volume of work and the lack of structure does make college seem ;more difficult than high; school.;
23348;no;more X than Y;likely;high;high - low; In contrast, middle school students were ;more likely than high;" school students to agree that; @ @ @ @ @ @ @ @ @ @ group of students I participate with "" (middle school, 67.";
26991;no;more X than Y;difficult;high;high - low; It's ;more difficult than high; school.;
29675;no;more X than Y;efficient;low;high - low; More importantly, a study published in the journal Pediatrics shows high calcium intakes are no ;more efficient than low; ones at increasing bone density in teenage girls.;
31900;no;more X than Y;valued;low;high - low; One possibility was that higher (less flood-prone) land was ;more valued than low; land @ @ @ @ @ @ @ @ @ @ or more powerful people to own higher proportions of it.;
22217;no;more X than Y;difficult;high;high - low; If all you do is party and never study then yes college will be ;more difficult than high; school.;
23427;no;more X than Y;likely;high;high - low; In fact, dance students are seven times ;more likely than high;" school students to develop anorexia nervosa (Clough &; Wilson, 1993).";
10647;no;neither X nor Y;tall;high;high - low; Bulwarks would be constructed, but they would be ;neither tall nor high; nor unbroken.;
6840;no;neither X nor Y;low;insipid;high - low;" All in all a good show; ";neither low nor insipid;.;
25665;no;X and Y;small;compact;large - small; It is replenishing its product line with new ;small and compact; cars, a new light truck (the first in 22 years), a new roadster, and a revamped minivan in 1995.;
42680;no;X and Y;small;weak;large - small; The voices became those of other trolls, mocking him for being so ;small and weak; and helpless.;
51798;no;X and Y;small;incomplete;large - small; but yes, we can start from something ;small and incomplete; and refine it in smaller steps.;
38820;no;X and Y;pink;small;large - small; The blooms are a shade of lavender-;pink and small;, but the canes that bear them so profusely are now up about 20 feet.;
28810;no;X and Y;small;fast;large - small; Louis has the ball: The Packers'stable of tall, long-legged cornerbacks do n't match up well with the Rams'receivers, who are ;small and fast; and make precise cuts.;
