sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
31026;yes;X and Y;long;short;long - short; Note that the names of the primitive types (boolean, byte, char, double, float, int, ;long and short;) are all keywords.;
48051;yes;X and Y;long;short;long - short; WalMart will ALWAYS have the best price on low-line work @ @ @ @ @ @ @ @ @ @ ;long and short; sleeve shirts in tan, blue, and green.;
922;yes;X and Y;short;long;long - short;" "" A mix of ";short and long; layers is an absolute must for movement.;
40319;yes;X and Y;short;long;long - short;" The job market is tough, but I'm confident you can find something with the degree you have that will pay dividends in defining "" who you are "" over both the ";short and long; term.;
14661;yes;X and Y;long;short;long - short; Faced with several ;long and short; term network management options, the MITRE ULANA specification team initiated an effort with substantial vendor participation called the NETMAN working group.;
52544;yes;X and Y;short;long;long - short; see this as an opportunity for businesses to work toward building customer value in both the ;short and long; term.;
46621;yes;X and Y;long;short;long - short; Those who enter the stock market's friend, I once again remind you: always the ;long and short; forever, sooner or later the market would be eliminated, only the market's slick, can ever survive.;
33261;yes;X and Y;short;long;long - short; Pretty clearly in the USA monetary policy has been aimed to reduce ;short and long; term interest rates and has been very successful at that.;
45446;yes;X and Y;short;long;long - short; This additional energy in the oceans has all sorts of implications for not just the Arctic, but general climate and weather over the ;short and long; term.;
7635;yes;X and Y;long;short;long - short; And I, too, have done many miles of ;long and short; distance hiking.;
47859;yes;X and Y;short;long;long - short; Using the regional curve standardization (RCS) technique, pine-growth variability on ;short and long; time scales was retained and subsequently summer (June -- August) temperatures were reconstructed yielding information on temperature variability during the last 3600 years.;
53231;yes;X and Y;short;long;long - short;) In practice I often find myself configuring Apache at the far end to recognize both the ;short and long; names.;
37719;yes;X and Y;long;short;long - short; The ;long and short; of it is that because of this point and shoot cameras need to work at slower ISO levels which means that they produce'noisier'(or more grainy) shots.;
31385;yes;X and Y;long;short;long - short; Of course, ;long and short; intervals also represent comparable fractions of their respective past lives.;
10255;yes;X and Y;short;long;long - short; Between ;short and long; pants came those dopey pants called knickers.;
39266;yes;X and Y;short;long;long - short; The critical problems are uncertainty about the ;short and long; run degree of monopoly power and difficulties in creating and maintaining collusion.;
7112;yes;X and Y;short;long;long - short; Also, I say this as someone who regularly reads both the ;short and long; versions of several'pedias and knows their pros and cons.;
37615;yes;X and Y;long;short;long - short; That's the whole story as far as the ;long and short; of it, squinching too much down.;
38710;yes;X and Y;short;long;long - short; The basic concept is that we must give our military men and women time and tools to adjust, both before and after combat, both in the ;short and long; term.;
37718;yes;X and Y;long;short;long - short; The ;long and short; of it is that Behe accepts most of what the science tells us, including common ancestry of species.;
3698;yes;X and Y;long;short;long - short;" "" We're ";long and short;", but still we match, "" she said.";
53930;yes;X and Y;short;long;long - short;9% for ;short and long; time delays, respectively), but response time was not affected by the different time delays, F< 1.;
43903;yes;X and Y;long;short;long - short; Therefore, some ;long and short; term strategic planning designed to help make the most productive use of one's time and talent is well worth the effort.;
1413;yes;X and Y;long;short;long - short;" "" Every city I'd visited in my so far so ";long and short; life was full of small cells containing people sitting alone on their beds.;
7637;yes;X and Y;long;short;long - short; And Japan had the ;long and short; nose versions of both the Hatch and Sedan.;
35471;yes;X and Y;short;long;long - short; Skin resistance, like other physiological measures, varies greatly from person to person and over ;short and long; periods.;
1246;yes;X and Y;long;short;long - short;" "" But the ";long and short; of it is these buildings can be saved.;
8581;yes;X and Y;short;long;long - short; Any attack on Iran of sufficient scale to significantly damage its nuclear program would have rolling consequences both in the ;short and long; term.;
36828;yes;X and Y;short;long;long - short; Sunlight consists of energies in the form of the electromagnetic waves and part of this electromagnetic energy includes cosmic rays, gamma rays, x-rays, visible light rays, infrared rays, micro waves and ;short and long; waves (radio waves).;
43380;yes;X and Y;short;long;long - short; There are paths that lead students to experience tangible progress in the ;short and long; terms as well as more frequent feelings of accomplishment.;
37040;yes;X and Y;short;long;long - short; Tancredo, Head Start has shown to be effective in the the ;short and long; term.;
51378;yes;X and Y;long;short;long - short; You'll see that the ;long and short; of it is they are not required by OSHA but they lean towards diligence in safety.;
3003;yes;X and Y;long;short;long - short;" "" That's why Olympic hopeful and former world junior champion Jennifer Kirk, 17, not only practices her ";long and short; programs repeatedly but also does weight work and plyometrics at a gym.;
37722;yes;X and Y;long;short;long - short; The ;long and short; of it?;
40286;yes;X and Y;short;long;long - short; The internal format has a 56-bit fraction, which is the same as the HFP format, and the BFP ;short and long; formats can easily be supported.;
561;yes;X and Y;short;long;long - short; ;short and long; sleep duration -- the energy disruptive one will prove to cause MetS, and the energy supportive one to serve as a fellow adaptive consequence.;
41966;yes;X and Y;long;short;long - short; The sequence was composed of multiple series of ;long and short; pulses divided by mere seconds of silence.;
26782;yes;X and Y;short;long;long - short; It will be interesting to see how each States policy's on clean energy will elvolve in both the ;short and long; term.;
36476;yes;X and Y;short;long;long - short; Stay low and cover every section of the pool with ;short and long; casts.;
24536;yes;X and Y;long;short;long - short; Instructions for HFP short operands are not necessary, as conversion between HFP ;long and short; is trivial.;
13539;yes;X and Y;short;long;long - short; Do you have the information to help you be prepared for the ;short and long; term?;
46140;yes;X and Y;short;long;long - short;" This not only breaks a promise; it is potentially counterproductive, in both the ";short and long; term.;
7643;yes;X and Y;short;long;long - short; And Nielson advocated a balance of ;short and long; -- depending on your frequency.;
11821;yes;X and Y;long;short;long - short; But when discussing trades involving assets like Niese or Dickey, you have to look at things in both the ;long and short; term.;
43217;yes;X and Y;long;short;long - short; Then, cut the template at the joint line between the ;long and short; blocks.;
43288;yes;X and Y;long;short;long - short;" There are big animals and little ones; ";long and short; ones, multicolored and drab ones, and those that just sit while others that never stop swimming.;
7286;yes;X and Y;short;long;long - short; Although such losses are to be expected, failed presidencies make for graver @ @ @ @ @ @ @ @ @ @ the best selection for the ;short and long; term.;
7128;yes;X and Y;short;long;long - short; Also, caffeine can help you keep focused - but there are potential side effects, and addiction can hurt you in the ;short and long; term.;
41457;yes;X and Y;long;short;long - short; The process of reconciliation is just as important of an antidote to decreasing violence as law enforcement, both in the ;long and short; term.;
32288;yes;X and Y;short;long;long - short; Otherwise, tell the interviewer about your overall career goals and sales goals, and include goals for both the ;short and long; term, giving a time period for each.;
42413;yes;X or Y;long;short;long - short; The test can be as ;long or short;" as you wish; make the questions fit the things you would want them to know.";
51226;yes;X or Y;long;short;long - short; You may have a pair of pants that look great on the booty, but are too ;long or short; for your legs.;
3007;yes;X or Y;long;short;long - short;" "" The ";long or short; version?;
37558;yes;X or Y;long;short;long - short; That's a free market and it has a lot of risk, but there is nothing illegal about it and there is no justification to punish anyone for betting ;long or short;.;
8525;yes;X or Y;short;long;long - short; Another choice you'll need to make on some machines is whether to co for a ;short or long; track.;
51464;yes;X or Y;long;short;long - short; Your blog posts can be ;long or short;.;
17824;yes;X or Y;long;short;long - short; Health psychology for example, promotes the notion that a person's behavior can prevent and regulate not only mental well-being but also somatic problems over ;long or short; time periods.;
14692;yes;X or Y;short;long;long - short; Falls, motor vehicle accidents, and household injuries also may limit musical activities for ;short or long; periods.;
53650;yes;X or Y;long;short;long - short;0-liter V-8, will be offered only in extended cab configurations but can be ordered with the ;long or short; bed in two- or four-wheel drive.;
27969;yes;X or Y;short;long;long - short; Just as in the case with physical aggression, neither relational bullies nor their victims do well in the ;short or long; haul.;
30665;yes;X or Y;short;long;long - short; No matter what the length, what the outcome, what the ;short or long; of it is, this series has captured my heart and will always own it.;
12646;yes;X or Y;long;short;long - short; Columbines come in a range of forms, including single and double flowers with (or without) ;long or short; spurs.;
36822;yes;X or Y;long;short;long - short; Sumner, however, proposed limiting the Fed's and the speculators'risk by giving the Fed discretion to make open market operations in whatever amount it believed necessary to offset its own ;long or short; position.;
15257;yes;X or Y;short;long;long - short; For evening, pale tortoise-colored sequined blouses are worn with brown leather halter vests and brown velvet ;short or long; skirts and perhaps a backpack that looks for all the world like a wooden carved head.;
31010;yes;X or Y;long;short;long - short; Not too shallow or deep, wide or narrow, ;long or short;.;
23172;yes;X or Y;long;short;long - short; In addition to the standard WindTunnel product features, it contains a powered pet hair tool, which attaches to the eight-foot stretch hose, made to clean up after animals with ;long or short; hair.;
6659;yes;X or Y;long;short;long - short; After the prerecording of the interval lengths, each interval received a random target assignment, ;long or short;, specifying the direction of the PK effort.;
19045;yes;X or Y;long;short;long - short; How ;long or short; will depend on how they manage their assets from here on out.;
33787;yes;X or Y;long;short;long - short; Reports can be created in ;long or short; HTML format or in a plain text format.;
12051;yes;X or Y;long;short;long - short; By nulling the X and Z residuals, they are trying to avoid landing ;long or short; of the target.;
8811;yes;X or Y;long;short;long - short; As ;long or short; as you like, just so I can personally thank you on your site.;
53401;yes;X or Y;long;short;long - short;, ;long or short;), the nature of the contact (i.;
6953;yes;X or Y;long;short;long - short; All the bug's action comes from your lefthand line pulls-;long or short;, fast or slow.;
38722;yes;X or Y;long;short;long - short; The beans that Po-Po grew, as well as many others that are equally colorful and tasty, are readily available in farmers'markets and well-stocked supermarkets: ;long or short;, thin or wide, rounded or flat.;
31341;yes;X or Y;long;short;long - short; Observe the entire course of each in- and out-breath, noting whether it is ;long or short;, deep or shallow, slow or fast.;
19534;yes;X or Y;long;short;long - short; I also do n't think anyone has an obligation to read my comments, whether they are ;long or short;, and I only expect those who are interested to read them.;
42993;yes;X or Y;long;short;long - short; Their hair is loose or bound together, ;long or short;, dark or blonde.;
48101;yes;X or Y;long;short;long - short; Was the last book you read ;long or short;?;
43237;yes;X or Y;short;long;long - short; There appears to be no real ;short or long; term solution without the proper data to support and justify the cost increases.;
40661;yes;X or Y;long;short;long - short; The marks or strokes are usually kept to a uniform size, whether they are thick or thin, ;long or short;, and they are generally formed in one consistent direction.;
28233;yes;X or Y;long;short;long - short; Kyle could n't know if her nose had been ;long or short;, a pug nose or narrow at the tip.;
37290;yes;X or Y;short;long;long - short;" That is 11 "" or 12 "" head size, ";short or long; scale (now referred to as A/D or G/C scale,) welding rod tone rod or just plain wood.;
52928;yes;X or Y;long;short;long - short; what I did n't consider in my decision was that ;long or short;, the thickness would still be there.;
17214;yes;X or Y;long;short;long - short; He propose that the Fed set low margin requirements and use parallel open market operations to avoid taking any significant ;long or short; position.;
24864;yes;X or Y;long;short;long - short; It can be fulfilled by staying in the mosque with the intention of making itikaf for a ;long or short; time.;
23478;yes;X or Y;short;long;long - short; In fact, there is no reason to expect that all investments will pay off in either the ;short or long; term.;
22669;yes;X or Y;long;short;long - short; If you do not meet that time limit but have a gain on the sale, you would report the gain as a capital gain, ;long or short; term, depending on the holding period.;
38063;yes;X or Y;short;long;long - short; The Fed would then be required to use open market operations to offset its ;short or long; position.;
13269;yes;X or Y;long;short;long - short; Depending on your child's age and personality, the conversation may be ;long or short;.;
28673;yes;X or Y;long;short;long - short; Listeners do not deliberately attend to the durations of the sounds and silences that make up the speech stream unless those durations are unusually ;long or short;.;
48887;yes;X or Y;long;short;long - short; We, or clients we advise, may hold ;long or short; positions in securities mentioned in the blog.;
37574;yes;X or Y;short;long;long - short; That's an issue that wo n't be resolved in the ;short or long; term, regardless of which party or elected official commands the reigns.;
31921;yes;X or Y;long;short;long - short; One simply observes the breath moving in and out, observing it as closely as possible, noting whether the breath is ;long or short;.;
26874;yes;X or Y;long;short;long - short; It would then simultaneously buy and sell treasury securities with the goal of preventing the public (and Federal Reserve) from having a substantial net ;long or short; position in the CPI futures market.;
36928;yes;X or Y;long;short;long - short;" TESTER'S TAKE: "" Precise in ";long or short; turns.;
40590;yes;X or Y;long;short;long - short; The main quest in TES V should be as ;long or short; as the interestingly different content you can make for it.;
4791;yes;X or Y;short;long;long - short; 1895), having lost his father at an early age, consequently followed his mother as @ @ @ @ @ @ @ @ @ @ lent elsewhere as a hired hand for ;short or long; periods of time.;
20742;yes;X or Y;long;short;long - short; I look good with ;long or short; hair, but I keep it like this because when you're rushing into a fire scene you do n't need to be worrying about tucking your hair up into your helmet.;
5943;yes;X or Y;long;short;long - short; A pair of sandals or flip flops is essential for any holiday, ;long or short;.;
41634;yes;X or Y;short;long;long - short; The relative prosperity of American universities enables them to attract graduate students and faculty from Europe, whether for ;short or long; periods.;
33186;yes;X or Y;long;short;long - short;" Positions in contracts can be of two types; a ";long or short; position.;
31048;yes;X or Y;long;short;long - short; Nothing else will work ;long or short; term.;
22223;yes;X or Y;long;short;long - short; If any of the 3 legs (physical, mental and spiritual) is too ;long or short;, he falls over.;
42776;yes;X or Y;long;short;long - short; The white magazine pages lay out the print articles, ;long or short;, with clarity and space to breathe.;
12663;yes;X or Y;long;short;long - short; Comments note especially ;long or short; cycle times and especially high or low water use.;
21604;yes;X or Y;short;long;long - short; I went onto the bench seventeen years after graduating from law school, not an unusually ;short or long; time.;
19214;yes;X or Y;long;short;long - short; However, ;long or short;, there are some things that you can do to increase the value of your to-do list.;
45375;yes;X or Y;short;long;long - short; Thinking only in terms of ;short or long; terms is counterproductive.;
32472;yes;X or Y;long;short;long - short; Over a ;long or short; time, the chair will eventually change and become something other than it appears.;
20495;yes;X or Y;long;short;long - short; I have warned about Apple's macro and business conditions - yes, but whether to go ;long or short; on the stock, I only opined in public once.;
12041;yes;X or Y;short;long;long - short; By mid-decade, miniskirts or hot pants, often worn with go-go boots, were revealing legs, bodywear was revealing curves, and women's hair was either very ;short or long; and lanky.;
36921;yes;X or Y;long;short;long - short; T3 requires traders to disclose whether they are ;long or short; and which stocks they are trading to ensure that the community is fully informed and that traders substantiate their opinions.;
17144;yes;X or Y;short;long;long - short; He makes unacknowledged modifications, ;short or long; omissions, and he adds phrases, sometimes altering the effect of a passage.;
26814;yes;X or Y;long;short;long - short; It wo n't be long before the Hornets begin to think about whether or not Gordon can actually help them ;long or short; term.;
41016;yes;X or Y;short;long;long - short; The offset tools are also available in handheld versions with choice of ;short or long; trigger.;
14916;yes;between X and Y;long;short;long - short; Finally, they were committed to education, and especially capable of distinguishing ;between long and short; term educational goals (pp.;
32677;yes;between X and Y;long;short;long - short; Particular attention was paid to helping students correctly discriminate ;between long and short; vowel sounds (e.;
50044;yes;between X and Y;short;long;long - short; While many languages have a distinction ;between short and long; vowels on the civilized level, I am not aware of any language with three distinctive vowel lengths.;
38725;yes;both X and Y;long;short;long - short; The beauty is it does n't matter whether markets go up or down -- you're ;both long and short; -- just that the prices actually converge.;
25985;yes;both X and Y;long;short;long - short; It provides the ability for ;both long and short; term planning.;
6076;yes;both X and Y;short;long;long - short; A solid philosophical foundation enables ;both short and long; term vibrancy within the profession and a degree of compatibility with life outside.;
25629;yes;both X and Y;short;long;long - short; It is now only masked by tribal @ @ @ @ @ @ @ @ @ @ which will maximize profit and return on ;both short and long; term investment.;
39529;yes;both X and Y;long;short;long - short; The durable steel frame absorbs vibrations from the road, keeping you comfortable on commutes ;both long and short;.;
30025;yes;both X and Y;long;short;long - short; Multiple negatives of ;both long and short; exposures made with an Astro-Physics 7inch f/7 refractor were combined for this view of the Great Orion Nebula.;
6099;yes;both X and Y;short;long;long - short; A successful AIDS response must tackle ;both short and long; term impacts, as well as immediate risks and underlying causes of risk.;
32398;yes;both X and Y;long;short;long - short; Our scouting has revealed the hostile fleet to be a mix of ;both long and short; range guns, but are likely fit for shield buffer with max DPS.;
16505;yes;both X and Y;long;short;long - short; Having the flexibility to invest ;both long and short;, hedge funds do not set out to beat the market.;
7006;yes;both X and Y;long;short;long - short; All videos, ;both long and short;, are hosted on Blip.;
28412;yes;both X and Y;long;short;long - short; Lesson plans crafted to teach critical thinking, evaluating sources, and deceptive arguments are included in ;both long and short; versions.;
45993;yes;both X and Y;short;long;long - short; This is twice the yield of @ @ @ @ @ @ @ @ @ @ growing during ;both short and long; days.;
7507;yes;both X and Y;short;long;long - short; An experienced organization like Pittsburgh recognizes this and exercises patience with team development ;both short and long; term.;
13931;yes;both X and Y;short;long;long - short; Either that or the writers have problems with ;both short and long; term memory.;
41997;yes;both X and Y;short;long;long - short; The short answer is that we do n't know, although it happens at ;both short and long; time scales.;
39142;yes;both X and Y;short;long;long - short; The company has been performing poorly ;both short and long;" term but year after year the CEO "" -- W.";
50879;yes;both X and Y;short;long;long - short; Yet superimposed on this was a deep sense of linear time on ;both short and long; scales.;
53503;yes;both X and Y;short;long;long - short;, ensuring that ;both short and long; trips within a country are captured.;
22253;yes;both X and Y;short;long;long - short; If exercises are performed incorrectly, the load on the muscles and stress on the joints of these repeated movements causes ;both short and long; term damage to your body.;
27792;yes;both X and Y;long;short;long - short; JULIAN ROBERTSON Tiger Management Some of Robertson's favorite current ideas include ;both long and short; positions on Japanese equities, a bundle of Korean and Indian stocks, and a short on copper.;
38135;yes;both X and Y;long;short;long - short; The Italian houses-Blumarine, Etro and Emilio Pucci-led the homage to Talitha Getty with cheerful billowy pieces ;both long and short;.;
43291;yes;both X and Y;long;short;long - short; There are blogs for long articles, Twitter for shorter statements, and Tumblr for ;both long and short;.;
18875;yes;both X and Y;long;short;long - short; His two-year-old fund, which invests ;both long and short;, is up 36% so far this year.;
13271;yes;either X or Y;long;short;long - short; Depending upon the length of time and resources available, this disciplined study period might be ;either long or short;.;
35209;yes;either X or Y;long;short;long - short; Shirts are $ 15 each for ;either long or short; sleeves or @ @ @ @ @ @ @ @ @ @ year's logo are $ 10 for a set of 10.;
6107;yes;either X or Y;long;short;long - short; A synopsis can be ;either long or short;.;
50507;yes;either X or Y;long;short;long - short; With the 1-bridle/ light and the 2-bridle/heavy treatments, trawl performance was consistent with ;either long or short; scope.;
17880;yes;either X or Y;long;short;long - short; Hempton may hold ;either long or short; positions in securities of various companies discussed in the blog based upon Mr.;
34424;yes;either X or Y;long;short;long - short; Several steps, short cuts really, toward mastering ;either long or short; turns.;
24421;yes;either X or Y;short;long;long - short; Inside you have everything you need to stay for ;either short or long; term.;
41198;yes;either X or Y;long;short;long - short; The passages could be ;either long or short; and ranges from 100 to 850 @ @ @ @ @ @ @ @ @ @ social science, humanities, fiction and the sciences.;
39217;yes;either too X or too Y;long;short;long - short; The cooking times on the rabbit seemed off--;either too long or too short;!;
32984;yes;either too X or too Y;long;short;long - short; Photograph // If a shade you like seems ;either too long or too short;, a few tricks can change where it falls on the base.;
33341;yes;from X to Y;long;short;long - short;" Progressive "" micro cavity "" technology (decreases in size ";from long to short; irons) fosters control throughout the set.;
51769;yes;from X to Y;long;short;long - short; blockflte, trumpet, piccolo) -there was a separate row of pipes, arranged in a line ;from long to short;.;
23043;yes;from X to Y;short;long;long - short; In September 1954, at age fourteen, he published his first article at the very moment of official passage from boyhood to young man -- his transition ;from short to long; pants.;
42395;yes;from X to Y;short;long;long - short; The telomerase will bind in a successive order ;from short to long; telomeres.;
5952;yes;how X or Y;long;short;long - short; A path, no matter ;how long or short;, creates interest, surprise, and the illusion of greater space in the garden.;
9359;yes;how X or Y;long;short;long - short; Assume that ovulation usually happens fourteen to sixteen days before the beginning of menses, no matter ;how long or short; one's usual cycle.;
22425;yes;how X or Y;long;short;long - short; If the North does decide to engage in a military clash as it dies, ;how long or short; can they keep up the fight?;
17960;yes;neither X nor Y;long;short;long - short; Her coat, ;neither long nor short;, was a pleasant honey-brown color, tipped with black, pied with white irregularly on her legs, throat, chest, and a stripe down the middle of her face.;
27777;yes;whether X or Y;long;short;long - short; Its waves, ;whether long or short;, can shift to be longer or shorter.;
47610;yes;X and Y;major;minor;major - minor; Undermining of ;major and minor;.;
752;yes;X and Y;major;minor;major - minor;" "" (I'm paraphrasing, of course) The ";major and minor; prophets have made many predictions that certainly appear to have come true, but there's always an element of mystery to it.;
45688;yes;X and Y;major;minor;major - minor; This homes needs some ;major and minor; updates here and there, actually everywhere.;
13540;yes;X and Y;major;minor;major - minor; Do you know how many years it has been since she has had to think of all the ;major and minor; details @ @ @ @ @ @ @ @ @ @.;
6783;yes;X and Y;major;minor;major - minor; All HPVs have an 8 kb circular genome enclosed in a capsid shell composed of the ;major and minor; capsid proteins L1 and L2, respectively.;
36355;yes;X and Y;minor;major;major - minor; Special attention must be paid to the safety of programs @ @ @ @ @ @ @ @ @ @ There are a variety of ;minor and major; risks associated with dieting.;
6480;yes;X and Y;major;minor;major - minor; Advanced ensembles may begin singing from ;major and minor; scales written on the blackboard.;
10051;yes;X and Y;major;minor;major - minor; Beeston points out that 40 percent of the players on baseball's current ;major and minor; league rosters are foreign-born, that 20 percent of major-leaguers hail from outside the U.;
3547;yes;X and Y;major;minor;major - minor;" "" Together they ate muffins in the kitchen in their pajamas, Mariel halfheartedly reading the paper, nothing but ";major and minor; disasters everywhere, and pushing aside the dirty dishes from the night before.;
43408;yes;X and Y;major;minor;major - minor;" There are striations in levels of access and power; ";major and minor; signifiers.;
38080;yes;X and Y;major;minor;major - minor; The German people also saw their history destroyed in the firebombings of Dresden and every other ;major and minor; city.;
40588;yes;X and Y;major;minor;major - minor; The main points of the report were that ;major and minor; health problems are diet-related, causing unnecessary medical costs @ @ @ @ @ @ @ @ @ @ can be found in good nutrition.;
32704;yes;X and Y;major;minor;major - minor; Patients were asked to complete the Rhinosinusitis Symptom Inventory to arrive at scores for ;major and minor; CRS symptoms.;
46756;yes;X and Y;major;minor;major - minor; Through him, @ @ @ @ @ @ @ @ @ @ but a panoply of ;major and minor; actors in the history of evolutionary biology.;
38196;yes;X and Y;major;minor;major - minor; The Mayan calendar is full of ;major and minor; cycles, and 2012 is the end of a minor cycle.;
43255;yes;X and Y;minor;major;major - minor; There are ;minor and major; sins and there usually are n't any good excuses for one to commit major sins.;
19477;yes;X and Y;major;minor;major - minor; Hungerford and Volk (1990) used this work to develop a model of ;major and minor; variables of environmental citizenship.;
49001;yes;X and Y;major;minor;major - minor; What I found was a better laid-out facility for the employees, with ;major and minor; refinements, and a more efficient allocation of the daily working hours.;
33749;yes;X and Y;major;minor;major - minor; Remember that music comes in ;major and minor; keys, and slow movements as well as fast.;
46606;yes;X and Y;major;minor;major - minor; Those transcripts are enlightening in their own right, offering a peek at scores of ;major and minor; Wiki wars being fought behind the scenes.;
6605;yes;X and Y;major;minor;major - minor; After demonstrating competency for those tasks, the instructors asked the students during their regular instruction periods to travel routes that required them to ask for assistance in crossing ;major and minor; streets.;
18546;yes;X and Y;major;minor;major - minor; His daughter told me he and his wife liked to celebrate every single holiday, religious and secular, ;major and minor;, with their children.;
23221;yes;X and Y;major;minor;major - minor;" In addition, students become aware of the "" pull "" of a V7 chord, @ @ @ @ @ @ @ @ @ @, and of the effect of ";major and minor; modes.;
15547;yes;X and Y;major;minor;major - minor; For the past eight years the school has encouraged students to ;major and minor; in foreign languages by offering majors a $500-per-semester scholarship and minors $250.;
6455;yes;X and Y;major;minor;major - minor; Additionally, the report is ambiguous about how its proposal to restrict a teacher's field of instruction to his or her ;major and minor; fields is to be translated at the elementary level of instruction.;
42436;yes;X and Y;major;minor;major - minor; The things that give rise to ;major and minor; sufferings are all affairs of defilement.;
4278;yes;X and Y;major;minor;major - minor; (n1) According to combined reports of four large series of ;major and minor; salivary gland tumors, sinonasal mucoepidermoid @ @ @ @ @ @ @ @ @ @ of all mucoepidermoid carcinomas.;
22348;yes;X and Y;minor;major;major - minor; If not managed, ;minor and major; manifestations can result.;
18849;yes;X and Y;major;minor;major - minor; His strategies for coping with ;major and minor; life problems rest firmly on reaching out to others.;
21182;yes;X and Y;minor;major;major - minor; I think it is possible to identify two streams of criticism, ;minor and major;, weak and strong, that have been leveled against the ethnography in Sex and Temperament.;
29612;yes;X and Y;major;minor;major - minor; Modifications over rectangular regions, defined by the nodes on the ;major and minor; axes of rectangle, can also be interactively introduced by the prosthetist in the patching mode.;
28911;yes;X and Y;major;minor;major - minor; Made from Northern White Ash trees grown in New York and Pennsylvania (colder climates lead to harder wood), the bats are one of only a few bats approved for on-field play in the ;major and minor; leagues.;
8246;yes;X and Y;major;minor;major - minor; And these decisive geometric gestures are followed up in myriad details, ;major and minor;.;
24940;yes;X and Y;major;minor;major - minor; It did n't know the words for them, but they were alternating ;major and minor; chords, wheeling on the flatted third.;
20596;yes;X and Y;minor;major;major - minor; I just noticed an increasing number of very annoying but seemingly unrelated changes in all sorts of things ;minor and major;", that my (former) internist attributed to "" getting old "".";
5056;yes;X and Y;major;minor;major - minor; <> Relationships among ;major and minor; characters indicate the people's natures.;
31519;yes;X and Y;major;minor;major - minor; On Broadway the pink of Clara's nude flesh in the opening scene contrasted as dramatically with Fosca's coffin pallor as the two women's songs contrast in ;major and minor; keys.;
52340;yes;X and Y;major;minor;major - minor; nished keying in her request for general Rebel data, then added a search for ;major and minor; traf?;
10089;yes;X and Y;major;minor;major - minor; Begin with one-chord songs and progress gradually to three-chord songs in ;major and minor;.;
52993;yes;X and Y;major;minor;major - minor; x, who have been subjected to a steady stream of ;major and minor; bug fixes.;
14648;yes;X and Y;major;minor;major - minor; FOODS SUPER-CHARGED WITH IONIC MINERALS In the foods we eat, the water we drink, and the supplements we consume may be found all of the essential ;major and minor; minerals our bodies need, and then some.;
31049;yes;X and Y;major;minor;major - minor; Nothing except a lot offinefeatbers, a lot offine birds who chirped in captivating triads, ;major and minor;, and the occasional suspended fourth.;
6950;yes;X and Y;major;minor;major - minor; All the ;major and minor; trimers dissociate during the cross-linking reaction.;
14124;yes;X and Y;major;minor;major - minor; Even a basic team logo ball cap is used in ;major and minor; league ballparks to boost attendance.;
3165;yes;X and Y;major;minor;major - minor;" "" The lessons are chunked up into ";major and minor; categories and finally down into individual posts that either sell a pack of lessons.;
9772;yes;X and Y;major;minor;major - minor; Basically a Napoleonic heritage, its implementation went through some ;major and minor; changes.;
22046;yes;X and Y;major;minor;major - minor; I've had a very long time to spend at learning, and I've read almost every work, ;major and minor;, of the world's philosophers.;
6428;yes;X and Y;minor;major;major - minor; Add your own here -- add the ;minor and major; hopes that go into the fishing passion and so unite us once and for all.;
44212;yes;X and Y;major;minor;major - minor; These reactions are delineated as ;major and minor;.;
4688;yes;X and Y;major;minor;major - minor; 1 For these beginning students of jazz improvisation, the performance of all ;major and minor;" scales is critical in establishing a foundation of sounds "" under the fingers "" and "" in the ears.";
34690;yes;X and Y;major;minor;major - minor; She is an independent reader/reviewer, uncompensated for ;major and minor; publishers.;
21502;yes;X and Y;minor;major;major - minor; I was going through the list of the ;minor and major; issues addressed that have been either reported by customers or came through the integration we have been doing.;
48686;yes;X and Y;major;minor;major - minor; We take them through diatonic melodies in ;major and minor; keys with difficult leaps and, in time, chromatic and modulating melodies.;
53572;yes;X and Y;major;minor;major - minor;, subdominant and subtonic functions in ;major and minor;", and Dorian and Mixolydian tonalities; sixteenth-note, dotted, and syncopated rhythms in duple, triple, and even 5/8 and 7/8 meters).";
27150;yes;X and Y;major;minor;major - minor; It's a smart investment for Boras, 56, a onetime minor leaguer who is lauded and loathed as the agent for 150 ;major and minor; leaguers, among them Manny Ramirez, Johnny Damon, Mark Teixeira, and Alex Rodriguez.;
31961;yes;X and Y;major;minor;major - minor;" One, Egwene is no more a "" favorite character "" than any of the other main characters or most of the ";major and minor; ones.;
29947;yes;X and Y;major;minor;major - minor; Most thrived, as they generally do in ;major and minor; floods.;
53342;yes;X and Y;major;minor;major - minor;) on ;major and minor; planets are discovered.;
7478;yes;X and Y;major;minor;major - minor; An approach that is working quite well for us at the moment is to design using ;major and minor; breakpoints.;
44590;yes;X and Y;major;minor;major - minor; They can begin with familiar songs in ;major and minor; with tonic and dominant harmony, e.;
15253;yes;X and Y;major;minor;major - minor; For each patient, ;major and minor; symptom scores were added together to arrive at a total symptom score.;
23616;yes;X and Y;major;minor;major - minor; In media outlets ;major and minor;, people were incredulous.;
36640;yes;X and Y;minor;major;major - minor; Students of ;minor and major; seminaries are aspirants to the priesthood.;
15192;yes;X and Y;major;minor;major - minor; For a moment, Boulez was in profile, appearing almost hypnotized by the music, a puppetmaster pulling out ;major and minor; keys from his players so that you could almost see them.;
31216;yes;X and Y;major;minor;major - minor; Now you need to select your ;major and minor;.;
